file,rel_path,porosity,shift,target_peak,offset,status
6-6-21_z3712_y504_x581.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y504_x581.npy,0.016693294048309326,26,149,28,ok
6-6-21_z3712_y504_x645.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y504_x645.npy,0.019156932830810547,23,149,28,ok
6-6-21_z3712_y568_x261.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x261.npy,0.02501702308654785,10,149,28,ok
6-6-21_z3712_y568_x325.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x325.npy,0.0682860016822815,12,149,28,ok
6-6-21_z3712_y568_x389.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x389.npy,0.03824847936630249,28,149,28,ok
6-6-21_z3712_y568_x453.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x453.npy,0.05002307891845703,27,149,28,ok
6-6-21_z3712_y568_x517.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x517.npy,0.05598980188369751,27,149,28,ok
6-6-21_z3712_y568_x581.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y568_x581.npy,0.04721039533615112,25,149,28,ok
6-6-21_z3712_y632_x325.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y632_x325.npy,0.07705003023147583,11,149,28,ok
6-6-21_z3712_y632_x389.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y632_x389.npy,0.11104124784469604,14,149,28,ok
6-6-21_z3712_y632_x453.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y632_x453.npy,0.08359915018081665,24,149,28,ok
6-6-21_z3712_y632_x517.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y632_x517.npy,0.08210545778274536,27,149,28,ok
6-6-21_z3712_y632_x581.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y632_x581.npy,0.07705473899841309,23,149,28,ok
6-6-21_z3712_y696_x453.npy,Cleaned_NPY_Dataset_21\6-6-21_z3712_y696_x453.npy,0.17239177227020264,12,149,28,ok
6-6-21_z3776_y248_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y248_x386.npy,0.138763427734375,18,149,28,ok
6-6-21_z3776_y248_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y248_x450.npy,0.15065282583236694,18,149,28,ok
6-6-21_z3776_y248_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y248_x514.npy,0.12133538722991943,18,149,28,ok
6-6-21_z3776_y312_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y312_x322.npy,0.13871067762374878,18,149,28,ok
6-6-21_z3776_y312_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y312_x386.npy,0.1498282551765442,19,149,28,ok
6-6-21_z3776_y312_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y312_x450.npy,0.1493965983390808,24,149,28,ok
6-6-21_z3776_y312_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y312_x514.npy,0.1172073483467102,25,149,28,ok
6-6-21_z3776_y312_x578.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y312_x578.npy,0.09611451625823975,18,149,28,ok
6-6-21_z3776_y376_x258.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x258.npy,0.1668154001235962,5,149,28,ok
6-6-21_z3776_y376_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x322.npy,0.14586925506591797,19,149,28,ok
6-6-21_z3776_y376_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x386.npy,0.1535731554031372,21,149,28,ok
6-6-21_z3776_y376_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x450.npy,0.148840069770813,25,149,28,ok
6-6-21_z3776_y376_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x514.npy,0.11702495813369751,25,149,28,ok
6-6-21_z3776_y376_x578.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x578.npy,0.07792150974273682,25,149,28,ok
6-6-21_z3776_y376_x642.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y376_x642.npy,0.06340879201889038,18,149,28,ok
6-6-21_z3776_y440_x258.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x258.npy,0.07233726978302002,17,149,28,ok
6-6-21_z3776_y440_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x322.npy,0.09048116207122803,18,149,28,ok
6-6-21_z3776_y440_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x386.npy,0.08311361074447632,24,149,28,ok
6-6-21_z3776_y440_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x450.npy,0.0778343677520752,26,149,28,ok
6-6-21_z3776_y440_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x514.npy,0.05672121047973633,26,149,28,ok
6-6-21_z3776_y440_x578.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x578.npy,0.03987175226211548,25,149,28,ok
6-6-21_z3776_y440_x642.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x642.npy,0.03850668668746948,18,149,28,ok
6-6-21_z3776_y440_x706.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y440_x706.npy,0.018894493579864502,17,149,28,ok
6-6-21_z3776_y504_x258.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x258.npy,0.05699717998504639,11,149,28,ok
6-6-21_z3776_y504_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x322.npy,0.05005085468292236,18,149,28,ok
6-6-21_z3776_y504_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x386.npy,0.0405726432800293,25,149,28,ok
6-6-21_z3776_y504_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x450.npy,0.04096776247024536,27,149,28,ok
6-6-21_z3776_y504_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x514.npy,0.033686935901641846,27,149,28,ok
6-6-21_z3776_y504_x578.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x578.npy,0.02825528383255005,26,149,28,ok
6-6-21_z3776_y504_x642.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y504_x642.npy,0.03522557020187378,19,149,28,ok
6-6-21_z3776_y568_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y568_x322.npy,0.05436277389526367,17,149,28,ok
6-6-21_z3776_y568_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y568_x386.npy,0.07774966955184937,19,149,28,ok
6-6-21_z3776_y568_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y568_x450.npy,0.06333285570144653,26,149,28,ok
6-6-21_z3776_y568_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y568_x514.npy,0.05974644422531128,26,149,28,ok
6-6-21_z3776_y568_x578.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y568_x578.npy,0.05049753189086914,24,149,28,ok
6-6-21_z3776_y632_x322.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y632_x322.npy,0.06687271595001221,14,149,28,ok
6-6-21_z3776_y632_x386.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y632_x386.npy,0.09633636474609375,17,149,28,ok
6-6-21_z3776_y632_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y632_x450.npy,0.10213696956634521,21,149,28,ok
6-6-21_z3776_y632_x514.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y632_x514.npy,0.09057354927062988,23,149,28,ok
6-6-21_z3776_y696_x450.npy,Cleaned_NPY_Dataset_21\6-6-21_z3776_y696_x450.npy,0.10980910062789917,21,149,28,ok
6-6-21_z3840_y183_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y183_x446.npy,0.18181902170181274,-2,149,28,ok
6-6-21_z3840_y247_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y247_x382.npy,0.1470332145690918,18,149,28,ok
6-6-21_z3840_y247_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y247_x446.npy,0.17413347959518433,18,149,28,ok
6-6-21_z3840_y247_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y247_x510.npy,0.1576472520828247,18,149,28,ok
6-6-21_z3840_y311_x318.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y311_x318.npy,0.19911956787109375,5,149,28,ok
6-6-21_z3840_y311_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y311_x382.npy,0.16298240423202515,19,149,28,ok
6-6-21_z3840_y311_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y311_x446.npy,0.17809778451919556,22,149,28,ok
6-6-21_z3840_y311_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y311_x510.npy,0.16911405324935913,19,149,28,ok
6-6-21_z3840_y311_x574.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y311_x574.npy,0.1326795220375061,18,149,28,ok
6-6-21_z3840_y375_x254.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x254.npy,0.16254478693008423,5,149,28,ok
6-6-21_z3840_y375_x318.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x318.npy,0.15404587984085083,18,149,28,ok
6-6-21_z3840_y375_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x382.npy,0.17484593391418457,20,149,28,ok
6-6-21_z3840_y375_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x446.npy,0.18157023191452026,22,149,28,ok
6-6-21_z3840_y375_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x510.npy,0.14360874891281128,25,149,28,ok
6-6-21_z3840_y375_x574.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x574.npy,0.1235654354095459,19,149,28,ok
6-6-21_z3840_y375_x638.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y375_x638.npy,0.08562791347503662,18,149,28,ok
6-6-21_z3840_y439_x190.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x190.npy,0.07398271560668945,5,149,28,ok
6-6-21_z3840_y439_x254.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x254.npy,0.12924546003341675,6,149,28,ok
6-6-21_z3840_y439_x318.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x318.npy,0.10139548778533936,18,149,28,ok
6-6-21_z3840_y439_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x382.npy,0.11990576982498169,19,149,28,ok
6-6-21_z3840_y439_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x446.npy,0.08706694841384888,27,149,28,ok
6-6-21_z3840_y439_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x510.npy,0.07183593511581421,25,149,28,ok
6-6-21_z3840_y439_x574.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x574.npy,0.07184004783630371,19,149,28,ok
6-6-21_z3840_y439_x638.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x638.npy,0.04839503765106201,18,149,28,ok
6-6-21_z3840_y439_x702.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y439_x702.npy,0.028381049633026123,16,149,28,ok
6-6-21_z3840_y503_x254.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x254.npy,0.08053827285766602,8,149,28,ok
6-6-21_z3840_y503_x318.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x318.npy,0.05865508317947388,18,149,28,ok
6-6-21_z3840_y503_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x382.npy,0.07327741384506226,19,149,28,ok
6-6-21_z3840_y503_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x446.npy,0.07031875848770142,21,149,28,ok
6-6-21_z3840_y503_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x510.npy,0.0595012903213501,21,149,28,ok
6-6-21_z3840_y503_x574.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x574.npy,0.05428898334503174,20,149,28,ok
6-6-21_z3840_y503_x638.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y503_x638.npy,0.04263734817504883,18,149,28,ok
6-6-21_z3840_y567_x318.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y567_x318.npy,0.05541050434112549,17,149,28,ok
6-6-21_z3840_y567_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y567_x382.npy,0.07717275619506836,19,149,28,ok
6-6-21_z3840_y567_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y567_x446.npy,0.08269309997558594,20,149,28,ok
6-6-21_z3840_y567_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y567_x510.npy,0.07811349630355835,20,149,28,ok
6-6-21_z3840_y567_x574.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y567_x574.npy,0.058374881744384766,21,149,28,ok
6-6-21_z3840_y631_x382.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y631_x382.npy,0.07762128114700317,18,149,28,ok
6-6-21_z3840_y631_x446.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y631_x446.npy,0.08285337686538696,20,149,28,ok
6-6-21_z3840_y631_x510.npy,Cleaned_NPY_Dataset_21\6-6-21_z3840_y631_x510.npy,0.07935643196105957,20,149,28,ok
6-6-21_z384_y202_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y202_x462.npy,0.11895805597305298,-6,149,28,ok
6-6-21_z384_y266_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y266_x334.npy,0.21563202142715454,-15,149,28,ok
6-6-21_z384_y266_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y266_x398.npy,0.22301673889160156,-13,149,28,ok
6-6-21_z384_y266_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y266_x462.npy,0.2216205596923828,-12,149,28,ok
6-6-21_z384_y266_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y266_x526.npy,0.2217578887939453,-12,149,28,ok
6-6-21_z384_y330_x270.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x270.npy,0.2376251220703125,-15,149,28,ok
6-6-21_z384_y330_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x334.npy,0.2335161566734314,-8,149,28,ok
6-6-21_z384_y330_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x398.npy,0.24532866477966309,-8,149,28,ok
6-6-21_z384_y330_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x462.npy,0.25295180082321167,-9,149,28,ok
6-6-21_z384_y330_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x526.npy,0.23363524675369263,-8,149,28,ok
6-6-21_z384_y330_x590.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y330_x590.npy,0.22803765535354614,-8,149,28,ok
6-6-21_z384_y394_x270.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x270.npy,0.26017892360687256,-14,149,28,ok
6-6-21_z384_y394_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x334.npy,0.2632749676704407,-8,149,28,ok
6-6-21_z384_y394_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x398.npy,0.2773422598838806,-8,149,28,ok
6-6-21_z384_y394_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x462.npy,0.2897975444793701,-8,149,28,ok
6-6-21_z384_y394_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x526.npy,0.28317469358444214,-8,149,28,ok
6-6-21_z384_y394_x590.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x590.npy,0.08953750133514404,13,149,28,ok
6-6-21_z384_y394_x654.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y394_x654.npy,0.08905994892120361,10,149,28,ok
6-6-21_z384_y458_x270.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x270.npy,0.2592231035232544,-13,149,28,ok
6-6-21_z384_y458_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x334.npy,0.2805778980255127,-8,149,28,ok
6-6-21_z384_y458_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x398.npy,0.31191515922546387,-8,149,28,ok
6-6-21_z384_y458_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x462.npy,0.3351127505302429,-8,149,28,ok
6-6-21_z384_y458_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x526.npy,0.33466899394989014,-8,149,28,ok
6-6-21_z384_y458_x590.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x590.npy,0.08400064706802368,15,149,28,ok
6-6-21_z384_y458_x654.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x654.npy,0.07542282342910767,13,149,28,ok
6-6-21_z384_y458_x718.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y458_x718.npy,0.054270148277282715,9,149,28,ok
6-6-21_z384_y522_x270.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x270.npy,0.2274743914604187,-14,149,28,ok
6-6-21_z384_y522_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x334.npy,0.2391204833984375,-8,149,28,ok
6-6-21_z384_y522_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x398.npy,0.27399545907974243,-7,149,28,ok
6-6-21_z384_y522_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x462.npy,0.3456246852874756,-8,149,28,ok
6-6-21_z384_y522_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x526.npy,0.34701329469680786,-7,149,28,ok
6-6-21_z384_y522_x590.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x590.npy,0.09375590085983276,15,149,28,ok
6-6-21_z384_y522_x654.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y522_x654.npy,0.07441318035125732,15,149,28,ok
6-6-21_z384_y586_x334.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y586_x334.npy,0.18453925848007202,-8,149,28,ok
6-6-21_z384_y586_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y586_x398.npy,0.242792010307312,-7,149,28,ok
6-6-21_z384_y586_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y586_x462.npy,0.3136274814605713,-7,149,28,ok
6-6-21_z384_y586_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y586_x526.npy,0.34178948402404785,-7,149,28,ok
6-6-21_z384_y586_x590.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y586_x590.npy,0.09725433588027954,15,149,28,ok
6-6-21_z384_y650_x398.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y650_x398.npy,0.2293914556503296,-7,149,28,ok
6-6-21_z384_y650_x462.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y650_x462.npy,0.2755117416381836,-7,149,28,ok
6-6-21_z384_y650_x526.npy,Cleaned_NPY_Dataset_21\6-6-21_z384_y650_x526.npy,0.2881290912628174,-7,149,28,ok
6-6-21_z3904_y257_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y257_x314.npy,0.17960476875305176,-4,149,28,ok
6-6-21_z3904_y257_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y257_x378.npy,0.21159708499908447,-1,149,28,ok
6-6-21_z3904_y257_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y257_x442.npy,0.2852417230606079,-1,149,28,ok
6-6-21_z3904_y257_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y257_x506.npy,0.2939693331718445,-1,149,28,ok
6-6-21_z3904_y321_x250.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x250.npy,0.1612839698791504,-6,149,28,ok
6-6-21_z3904_y321_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x314.npy,0.1739479899406433,4,149,28,ok
6-6-21_z3904_y321_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x378.npy,0.22700101137161255,5,149,28,ok
6-6-21_z3904_y321_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x442.npy,0.19690579175949097,19,149,28,ok
6-6-21_z3904_y321_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x506.npy,0.195264995098114,19,149,28,ok
6-6-21_z3904_y321_x570.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y321_x570.npy,0.15999096632003784,18,149,28,ok
6-6-21_z3904_y385_x250.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x250.npy,0.13906735181808472,3,149,28,ok
6-6-21_z3904_y385_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x314.npy,0.19495314359664917,5,149,28,ok
6-6-21_z3904_y385_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x378.npy,0.22652679681777954,8,149,28,ok
6-6-21_z3904_y385_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x442.npy,0.18308454751968384,20,149,28,ok
6-6-21_z3904_y385_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x506.npy,0.16245824098587036,20,149,28,ok
6-6-21_z3904_y385_x570.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x570.npy,0.12987470626831055,18,149,28,ok
6-6-21_z3904_y385_x634.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y385_x634.npy,0.09515219926834106,16,149,28,ok
6-6-21_z3904_y449_x250.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x250.npy,0.11637800931930542,5,149,28,ok
6-6-21_z3904_y449_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x314.npy,0.15165352821350098,6,149,28,ok
6-6-21_z3904_y449_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x378.npy,0.10674822330474854,18,149,28,ok
6-6-21_z3904_y449_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x442.npy,0.1020626425743103,20,149,28,ok
6-6-21_z3904_y449_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x506.npy,0.08680206537246704,19,149,28,ok
6-6-21_z3904_y449_x570.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x570.npy,0.07317960262298584,18,149,28,ok
6-6-21_z3904_y449_x634.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y449_x634.npy,0.053443849086761475,16,149,28,ok
6-6-21_z3904_y513_x250.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x250.npy,0.08931803703308105,5,149,28,ok
6-6-21_z3904_y513_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x314.npy,0.11391091346740723,6,149,28,ok
6-6-21_z3904_y513_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x378.npy,0.0652313232421875,20,149,28,ok
6-6-21_z3904_y513_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x442.npy,0.07042515277862549,20,149,28,ok
6-6-21_z3904_y513_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x506.npy,0.06162393093109131,20,149,28,ok
6-6-21_z3904_y513_x570.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x570.npy,0.058294832706451416,19,149,28,ok
6-6-21_z3904_y513_x634.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y513_x634.npy,0.047681987285614014,16,149,28,ok
6-6-21_z3904_y577_x314.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y577_x314.npy,0.0925823450088501,6,149,28,ok
6-6-21_z3904_y577_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y577_x378.npy,0.054352760314941406,19,149,28,ok
6-6-21_z3904_y577_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y577_x442.npy,0.05170392990112305,20,149,28,ok
6-6-21_z3904_y577_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y577_x506.npy,0.045958757400512695,20,149,28,ok
6-6-21_z3904_y577_x570.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y577_x570.npy,0.042960405349731445,19,149,28,ok
6-6-21_z3904_y641_x378.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y641_x378.npy,0.04450172185897827,19,149,28,ok
6-6-21_z3904_y641_x442.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y641_x442.npy,0.04702305793762207,19,149,28,ok
6-6-21_z3904_y641_x506.npy,Cleaned_NPY_Dataset_21\6-6-21_z3904_y641_x506.npy,0.040294349193573,20,149,28,ok
6-6-21_z3968_y212_x375.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y212_x375.npy,0.11445808410644531,-4,149,28,ok
6-6-21_z3968_y276_x311.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y276_x311.npy,0.14695721864700317,-6,149,28,ok
6-6-21_z3968_y276_x375.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y276_x375.npy,0.16230154037475586,-1,149,28,ok
6-6-21_z3968_y340_x247.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y340_x247.npy,0.13853555917739868,-8,149,28,ok
6-6-21_z3968_y340_x311.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y340_x311.npy,0.19785094261169434,-6,149,28,ok
6-6-21_z3968_y340_x375.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y340_x375.npy,0.1922582983970642,3,149,28,ok
6-6-21_z3968_y340_x439.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y340_x439.npy,0.258328914642334,3,149,28,ok
6-6-21_z3968_y404_x247.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x247.npy,0.1699920892715454,-6,149,28,ok
6-6-21_z3968_y404_x311.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x311.npy,0.16576558351516724,2,149,28,ok
6-6-21_z3968_y404_x375.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x375.npy,0.18415617942810059,6,149,28,ok
6-6-21_z3968_y404_x439.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x439.npy,0.2133687138557434,7,149,28,ok
6-6-21_z3968_y404_x503.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x503.npy,0.1869755983352661,8,149,28,ok
6-6-21_z3968_y404_x567.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x567.npy,0.14056986570358276,11,149,28,ok
6-6-21_z3968_y404_x631.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y404_x631.npy,0.09839993715286255,11,149,28,ok
6-6-21_z3968_y468_x247.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y468_x247.npy,0.1756686568260193,-6,149,28,ok
6-6-21_z3968_y468_x311.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y468_x311.npy,0.13011407852172852,5,149,28,ok
6-6-21_z3968_y468_x375.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y468_x375.npy,0.15494763851165771,6,149,28,ok
6-6-21_z3968_y468_x439.npy,Cleaned_NPY_Dataset_21\6-6-21_z3968_y468_x439.npy,0.08657127618789673,19,149,28,ok
