file,rel_path,porosity,scale_factor,orig_peak,clip_ratio,status
6-6-20 全部_z832_y513_x570.npy,6-6-20 全部_z832_y513_x570.npy,0.028435885906219482,0.9719792274153684,36009,0.0,ok
6-6-20 全部_z1280_y572_x385.npy,6-6-20 全部_z1280_y572_x385.npy,0.02854257822036743,0.9321650198417982,37547,0.0,ok
6-6-22_z3200_y697_x424.npy,6-6-22_z3200_y697_x424.npy,0.02858865261077881,0.7448393275164928,46990,0.0,ok
6-6-21_z2496_y340_x569.npy,6-6-21_z2496_y340_x569.npy,0.028593897819519043,0.8226003572435837,42548,0.0,ok
6-6-20 全部_z640_y530_x385.npy,6-6-20 全部_z640_y530_x385.npy,0.028621256351470947,1.0244402165959314,34165,0.0,ok
6-6-22_z1280_y576_x240.npy,6-6-22_z1280_y576_x240.npy,0.028755247592926025,0.7188924947623547,48686,0.0,ok
6-6-21_z2560_y679_x368.npy,6-6-21_z2560_y679_x368.npy,0.02882254123687744,0.7503001200480192,46648,0.0,ok
6-6-20 全部_z2752_y205_x438.npy,6-6-20 全部_z2752_y205_x438.npy,0.028827369213104248,0.8051529790660226,43470,0.0,ok
6-6-20 全部_z832_y449_x506.npy,6-6-20 全部_z832_y449_x506.npy,0.02887481451034546,0.9862766646941133,35487,0.0,ok
6-6-20 全部_z4160_y316_x452.npy,6-6-20 全部_z4160_y316_x452.npy,0.02888941764831543,0.9767532721234616,35833,0.0,ok
6-6-20 全部_z4544_y385_x460.npy,6-6-20 全部_z4544_y385_x460.npy,0.0289422869682312,0.9235072165492493,37899,0.0,ok
6-6-21_z2560_y423_x496.npy,6-6-21_z2560_y423_x496.npy,0.028964877128601074,0.9064774287120251,38611,0.0,ok
6-6-20 全部_z1216_y573_x381.npy,6-6-20 全部_z1216_y573_x381.npy,0.02897810935974121,0.9206649831649831,38016,0.0,ok
6-6-20 全部_z768_y449_x633.npy,6-6-20 全部_z768_y449_x633.npy,0.029004693031311035,0.9506477985713122,36817,0.0,ok
6-6-20 全部_z4544_y513_x652.npy,6-6-20 全部_z4544_y513_x652.npy,0.02901071310043335,0.8814566701085451,39707,0.0,ok
6-6-20 全部_z4544_y321_x524.npy,6-6-20 全部_z4544_y321_x524.npy,0.029016315937042236,0.9134326800114831,38317,0.0,ok
6-6-21_z3264_y578_x333.npy,6-6-21_z3264_y578_x333.npy,0.029024481773376465,0.8229485069362803,42530,0.0,ok
6-6-20 全部_z3904_y247_x461.npy,6-6-20 全部_z3904_y247_x461.npy,0.02908104658126831,0.9725734292939117,35987,0.0,ok
6-6-21_z3712_y502_x511.npy,6-6-21_z3712_y502_x511.npy,0.02909564971923828,0.868357068426537,40306,0.0,ok
6-6-21_z3648_y312_x512.npy,6-6-21_z3648_y312_x512.npy,0.02910691499710083,0.8043942910988026,43511,0.0,ok
6-6-21_z2432_y271_x505.npy,6-6-21_z2432_y271_x505.npy,0.029115617275238037,0.7862341629975739,44516,0.0,ok
6-6-21_z896_y510_x310.npy,6-6-21_z896_y510_x310.npy,0.029141545295715332,0.7297748123436196,47960,0.0,ok
6-6-21_z2432_y463_x633.npy,6-6-21_z2432_y463_x633.npy,0.02914494276046753,0.8703869491694022,40212,0.0,ok
6-6-20 全部_z1344_y508_x449.npy,6-6-20 全部_z1344_y508_x449.npy,0.029159724712371826,0.9472259810554804,36950,0.0,ok
6-6-21_z832_y510_x504.npy,6-6-21_z832_y510_x504.npy,0.029160261154174805,0.764042000480255,45809,0.0,ok
6-6-21_z1024_y592_x374.npy,6-6-21_z1024_y592_x374.npy,0.02920430898666382,0.7467463196074248,46870,0.0,ok
6-6-20 全部_z1216_y509_x317.npy,6-6-20 全部_z1216_y509_x317.npy,0.029232382774353027,0.9272260047156066,37747,0.0,ok
6-6-20 全部_z6784_y560_x324.npy,6-6-20 全部_z6784_y560_x324.npy,0.029261529445648193,0.8728179551122195,40100,0.0,ok
6-6-21_z3392_y517_x265.npy,6-6-21_z3392_y517_x265.npy,0.029293954372406006,0.778954865129529,44932,0.0,ok
6-6-20 全部_z1280_y572_x321.npy,6-6-20 全部_z1280_y572_x321.npy,0.02933722734451294,0.8874914420468089,39437,0.0,ok
6-6-20 全部_z1344_y508_x385.npy,6-6-20 全部_z1344_y508_x385.npy,0.029338598251342773,0.9554487879449661,36632,0.0,ok
6-6-20 全部_z1216_y637_x381.npy,6-6-20 全部_z1216_y637_x381.npy,0.02936255931854248,0.8681201478284595,40317,0.0,ok
6-6-21_z896_y510_x246.npy,6-6-21_z896_y510_x246.npy,0.02937924861907959,0.701079662680528,49923,0.0,ok
6-6-20 全部_z4224_y317_x326.npy,6-6-20 全部_z4224_y317_x326.npy,0.029398620128631592,0.9046732837055418,38688,0.0,ok
6-6-21_z3840_y435_x694.npy,6-6-21_z3840_y435_x694.npy,0.02940070629119873,0.7604232298433529,46027,0.0,ok
6-6-20 全部_z4416_y576_x507.npy,6-6-20 全部_z4416_y576_x507.npy,0.029421567916870117,0.9016435674171775,38818,0.0,ok
6-6-22_z1216_y576_x240.npy,6-6-22_z1216_y576_x240.npy,0.029524683952331543,0.7171690264942729,48803,0.0,ok
6-6-21_z2368_y398_x632.npy,6-6-21_z2368_y398_x632.npy,0.029542267322540283,0.834326579261025,41950,0.0,ok
6-6-20 全部_z896_y640_x315.npy,6-6-20 全部_z896_y640_x315.npy,0.02955162525177002,0.8899285514505836,39329,0.0,ok
6-6-20 全部_z4480_y576_x643.npy,6-6-20 全部_z4480_y576_x643.npy,0.029581904411315918,0.757346258709482,46214,0.0,ok
6-6-20 全部_z4160_y572_x452.npy,6-6-20 全部_z4160_y572_x452.npy,0.029600024223327637,0.9353287012292891,37420,0.0,ok
6-6-21_z832_y510_x440.npy,6-6-21_z832_y510_x440.npy,0.029614627361297607,0.764042000480255,45809,0.0,ok
6-6-20 全部_z6784_y496_x324.npy,6-6-20 全部_z6784_y496_x324.npy,0.02965414524078369,0.8901322482197355,39320,0.0,ok
6-6-21_z3712_y438_x511.npy,6-6-21_z3712_y438_x511.npy,0.029724597930908203,0.8525356847079456,41054,0.0,ok
6-6-20 全部_z6848_y404_x325.npy,6-6-20 全部_z6848_y404_x325.npy,0.029772520065307617,0.9470209426917041,36958,0.0,ok
6-6-20 全部_z896_y512_x379.npy,6-6-20 全部_z896_y512_x379.npy,0.029823482036590576,0.9822631342613382,35632,0.0,ok
6-6-20 全部_z4672_y477_x499.npy,6-6-20 全部_z4672_y477_x499.npy,0.029828786849975586,0.927176878857718,37749,0.0,ok
6-6-22_z1472_y638_x560.npy,6-6-22_z1472_y638_x560.npy,0.029866516590118408,0.7573134845075299,46216,0.0,ok
6-6-20 全部_z6848_y532_x581.npy,6-6-20 全部_z6848_y532_x581.npy,0.029886066913604736,0.8878966995611254,39419,0.0,ok
6-6-20 全部_z4672_y669_x499.npy,6-6-20 全部_z4672_y669_x499.npy,0.02988612651824951,0.7978117164349213,43870,0.0,ok
6-6-20 全部_z1280_y508_x257.npy,6-6-20 全部_z1280_y508_x257.npy,0.029934823513031006,0.8824345107530949,39663,0.0,ok
6-6-20 全部_z4288_y513_x603.npy,6-6-20 全部_z4288_y513_x603.npy,0.029989182949066162,0.8711885500933416,40175,0.0,ok
6-6-20 全部_z4224_y317_x582.npy,6-6-20 全部_z4224_y317_x582.npy,0.02999401092529297,0.9150805270863837,38248,0.0,ok
6-6-20 全部_z1216_y573_x253.npy,6-6-20 全部_z1216_y573_x253.npy,0.03001415729522705,0.8352424589537991,41904,0.0,ok
6-6-21_z2560_y423_x432.npy,6-6-21_z2560_y423_x432.npy,0.030018150806427002,0.8941573205937204,39143,0.0,ok
6-6-20 全部_z6976_y620_x359.npy,6-6-20 全部_z6976_y620_x359.npy,0.030045926570892334,0.8339091277310524,41971,0.0,ok
6-6-21_z3776_y564_x250.npy,6-6-21_z3776_y564_x250.npy,0.03007972240447998,0.7243677304524194,48318,0.0,ok
6-6-20 全部_z1216_y509_x253.npy,6-6-20 全部_z1216_y509_x253.npy,0.03009641170501709,0.8641761931804153,40501,0.0,ok
6-6-20 全部_z768_y513_x377.npy,6-6-20 全部_z768_y513_x377.npy,0.03017604351043701,1.0011155287320157,34961,0.0,ok
6-6-20 全部_z6848_y532_x645.npy,6-6-20 全部_z6848_y532_x645.npy,0.030250251293182373,0.8717310087173101,40150,0.0,ok
6-6-20 全部_z4032_y250_x393.npy,6-6-20 全部_z4032_y250_x393.npy,0.030333757400512695,0.9602458229306703,36449,0.0,ok
6-6-21_z2368_y334_x632.npy,6-6-21_z2368_y334_x632.npy,0.030408024787902832,0.7820704757222979,44753,0.0,ok
6-6-20 全部_z640_y594_x385.npy,6-6-20 全部_z640_y594_x385.npy,0.030453264713287354,0.9788566953797964,35756,0.0,ok
6-6-20 全部_z3904_y375_x397.npy,6-6-20 全部_z3904_y375_x397.npy,0.030521869659423828,0.9983455987221176,35058,0.0,ok
6-6-20 全部_z4416_y448_x571.npy,6-6-20 全部_z4416_y448_x571.npy,0.03052842617034912,0.903249116106222,38749,0.0,ok
6-6-22_z3072_y566_x251.npy,6-6-22_z3072_y566_x251.npy,0.030545532703399658,0.7337680035220864,47699,0.0,ok
6-6-21_z960_y577_x246.npy,6-6-21_z960_y577_x246.npy,0.030545949935913086,0.701079662680528,49923,0.0,ok
6-6-21_z3648_y440_x512.npy,6-6-21_z3648_y440_x512.npy,0.030571460723876953,0.8556620379424995,40904,0.0,ok
6-6-20 全部_z7040_y525_x356.npy,6-6-20 全部_z7040_y525_x356.npy,0.030591249465942383,0.8620052705465113,40603,0.0,ok
6-6-21_z960_y513_x374.npy,6-6-21_z960_y513_x374.npy,0.030596792697906494,0.7515890740422608,46568,0.0,ok
6-6-20 全部_z6912_y404_x267.npy,6-6-20 全部_z6912_y404_x267.npy,0.03062385320663452,0.9051412020275162,38668,0.0,ok
6-6-20 全部_z1216_y509_x445.npy,6-6-20 全部_z1216_y509_x445.npy,0.030640125274658203,0.952432785457712,36748,0.0,ok
6-6-20 全部_z2816_y205_x439.npy,6-6-20 全部_z2816_y205_x439.npy,0.030690014362335205,0.7975753708725475,43883,0.0,ok
6-6-21_z2368_y654_x376.npy,6-6-21_z2368_y654_x376.npy,0.03069615364074707,0.7710439935672901,45393,0.0,ok
6-6-20 全部_z3840_y467_x464.npy,6-6-20 全部_z3840_y467_x464.npy,0.03069913387298584,1.0145515682068527,34498,0.0,ok
6-6-21_z2304_y332_x632.npy,6-6-21_z2304_y332_x632.npy,0.030748307704925537,0.7828576541111211,44708,0.0,ok
6-6-20 全部_z3968_y632_x459.npy,6-6-20 全部_z3968_y632_x459.npy,0.030755698680877686,0.8748906386701663,40005,0.0,ok
6-6-20 全部_z1216_y509_x381.npy,6-6-20 全部_z1216_y509_x381.npy,0.03082507848739624,0.9580641629256542,36532,0.0,ok
6-6-22_z1536_y574_x560.npy,6-6-22_z1536_y574_x560.npy,0.030840575695037842,0.8057646706724682,43437,0.0,ok
6-6-22_z3264_y506_x343.npy,6-6-22_z3264_y506_x343.npy,0.03084254264831543,0.8394090560245587,41696,0.0,ok
6-6-20 全部_z4224_y445_x582.npy,6-6-20 全部_z4224_y445_x582.npy,0.030885696411132812,0.9431674256918807,37109,0.0,ok
6-6-20 全部_z1280_y508_x321.npy,6-6-20 全部_z1280_y508_x321.npy,0.030916869640350342,0.9261219305673158,37792,0.0,ok
6-6-20 全部_z2944_y525_x249.npy,6-6-20 全部_z2944_y525_x249.npy,0.030948162078857422,0.7656632831641582,45712,0.0,ok
6-6-21_z2432_y335_x569.npy,6-6-21_z2432_y335_x569.npy,0.03096228837966919,0.8226003572435837,42548,0.0,ok
6-6-20 全部_z4544_y385_x588.npy,6-6-20 全部_z4544_y385_x588.npy,0.031002700328826904,0.9146739840585392,38265,0.0,ok
6-6-20 全部_z1280_y508_x449.npy,6-6-20 全部_z1280_y508_x449.npy,0.031029343605041504,0.9600087772231061,36458,0.0,ok
6-6-20 全部_z832_y577_x570.npy,6-6-20 全部_z832_y577_x570.npy,0.031054258346557617,0.9273979862215156,37740,0.0,ok
6-6-21_z3648_y504_x512.npy,6-6-21_z3648_y504_x512.npy,0.031084835529327393,0.8788890841975743,39823,0.0,ok
6-6-20 全部_z6848_y468_x325.npy,6-6-20 全部_z6848_y468_x325.npy,0.031174004077911377,0.9594035251226666,36481,0.0,ok
6-6-21_z1920_y646_x564.npy,6-6-21_z1920_y646_x564.npy,0.031190931797027588,0.7702973347712216,45437,0.0,ok
6-6-20 全部_z4096_y444_x455.npy,6-6-20 全部_z4096_y444_x455.npy,0.03120708465576172,0.9794593384451783,35734,0.0,ok
6-6-20 全部_z3840_y275_x464.npy,6-6-20 全部_z3840_y275_x464.npy,0.031230449676513672,1.0051405760891416,34821,0.0,ok
6-6-20 全部_z2880_y589_x312.npy,6-6-20 全部_z2880_y589_x312.npy,0.031354546546936035,0.7467463196074248,46870,0.0,ok
6-6-20 全部_z4352_y321_x559.npy,6-6-20 全部_z4352_y321_x559.npy,0.031405508518218994,0.9150805270863837,38248,0.0,ok
6-6-20 全部_z640_y466_x449.npy,6-6-20 全部_z640_y466_x449.npy,0.03142470121383667,1.0244402165959314,34165,0.0,ok
6-6-21_z3712_y502_x447.npy,6-6-21_z3712_y502_x447.npy,0.03151905536651611,0.8696300345367357,40247,0.0,ok
6-6-21_z2304_y460_x632.npy,6-6-21_z2304_y460_x632.npy,0.03151923418045044,0.8300920216298264,42164,0.0,ok
6-6-20 全部_z4544_y385_x524.npy,6-6-20 全部_z4544_y385_x524.npy,0.03152740001678467,0.9235072165492493,37899,0.0,ok
6-6-20 全部_z1280_y508_x385.npy,6-6-20 全部_z1280_y508_x385.npy,0.03153836727142334,0.9649316277018085,36272,0.0,ok
6-6-21_z3328_y397_x266.npy,6-6-21_z3328_y397_x266.npy,0.031545400619506836,0.7596475235490733,46074,0.0,ok
6-6-20 全部_z4288_y321_x603.npy,6-6-20 全部_z4288_y321_x603.npy,0.031546056270599365,0.9150805270863837,38248,0.0,ok
6-6-21_z896_y446_x374.npy,6-6-21_z896_y446_x374.npy,0.03156888484954834,0.7579859231185706,46175,0.0,ok
6-6-20 全部_z896_y704_x443.npy,6-6-20 全部_z896_y704_x443.npy,0.03159379959106445,0.8795516799437086,39793,0.0,ok
6-6-20 全部_z1216_y573_x317.npy,6-6-20 全部_z1216_y573_x317.npy,0.03163933753967285,0.8627276984889941,40569,0.0,ok
6-6-20 全部_z4416_y576_x571.npy,6-6-20 全部_z4416_y576_x571.npy,0.03170722723007202,0.7866229154492741,44494,0.0,ok
6-6-20 全部_z6976_y364_x551.npy,6-6-20 全部_z6976_y364_x551.npy,0.03171813488006592,1.007078321919779,34754,0.0,ok
6-6-20 全部_z5568_y526_x651.npy,6-6-20 全部_z5568_y526_x651.npy,0.0317416787147522,0.8023842274186153,43620,0.0,ok
6-6-21_z3328_y589_x266.npy,6-6-21_z3328_y589_x266.npy,0.03174823522567749,0.6828335641961099,51257,0.0,ok
6-6-21_z2240_y459_x695.npy,6-6-21_z2240_y459_x695.npy,0.0317608118057251,0.7961059048312256,43964,0.0,ok
6-6-21_z3648_y248_x448.npy,6-6-21_z3648_y248_x448.npy,0.03176593780517578,0.7730877123230181,45273,0.0,ok
6-6-22_z1344_y640_x304.npy,6-6-22_z1344_y640_x304.npy,0.031792402267456055,0.6941001487357461,50425,0.0,ok
6-6-21_z2496_y340_x441.npy,6-6-21_z2496_y340_x441.npy,0.03182673454284668,0.8253743662303974,42405,0.0,ok
6-6-20 全部_z6848_y404_x453.npy,6-6-20 全部_z6848_y404_x453.npy,0.03184831142425537,1.0121164801480582,34581,0.0,ok
6-6-20 全部_z4288_y257_x411.npy,6-6-20 全部_z4288_y257_x411.npy,0.031850457191467285,0.9274471355132757,37738,0.0,ok
6-6-21_z960_y513_x310.npy,6-6-21_z960_y513_x310.npy,0.031864166259765625,0.737711828682236,47444,0.0,ok
6-6-20 全部_z6848_y404_x517.npy,6-6-20 全部_z6848_y404_x517.npy,0.031931519508361816,1.0121164801480582,34581,0.0,ok
6-6-21_z1024_y528_x310.npy,6-6-21_z1024_y528_x310.npy,0.031935691833496094,0.7136885463183866,49041,0.0,ok
6-6-20 全部_z832_y577_x314.npy,6-6-20 全部_z832_y577_x314.npy,0.03199797868728638,0.9056096046367211,38648,0.0,ok
6-6-21_z1024_y528_x438.npy,6-6-21_z1024_y528_x438.npy,0.03202342987060547,0.7446808510638298,47000,0.0,ok
6-6-21_z2560_y487_x432.npy,6-6-21_z2560_y487_x432.npy,0.03203552961349487,0.887446436268668,39439,0.0,ok
6-6-20 全部_z4096_y316_x391.npy,6-6-20 全部_z4096_y316_x391.npy,0.03203725814819336,0.9788840721577402,35755,0.0,ok
6-6-21_z3968_y661_x386.npy,6-6-21_z3968_y661_x386.npy,0.03212946653366089,0.8003658815458495,43730,0.0,ok
6-6-20 全部_z3904_y439_x397.npy,6-6-20 全部_z3904_y439_x397.npy,0.032163381576538086,0.9983455987221176,35058,0.0,ok
6-6-20 全部_z4288_y449_x667.npy,6-6-20 全部_z4288_y449_x667.npy,0.032206058502197266,0.870430241233524,40210,0.0,ok
6-6-20 全部_z4224_y637_x518.npy,6-6-20 全部_z4224_y637_x518.npy,0.03227335214614868,0.8181010705436866,42782,0.0,ok
6-6-21_z3968_y661_x450.npy,6-6-21_z3968_y661_x450.npy,0.03230100870132446,0.8003658815458495,43730,0.0,ok
6-6-21_z2496_y340_x505.npy,6-6-21_z2496_y340_x505.npy,0.032304227352142334,0.827736259578091,42284,0.0,ok
6-6-22_z3200_y633_x424.npy,6-6-22_z3200_y633_x424.npy,0.032320380210876465,0.7781063115537672,44981,0.0,ok
6-6-21_z2112_y521_x375.npy,6-6-21_z2112_y521_x375.npy,0.032349467277526855,0.8380824673147838,41762,0.0,ok
6-6-21_z2560_y487_x496.npy,6-6-21_z2560_y487_x496.npy,0.032386839389801025,0.9061019494136225,38627,0.0,ok
6-6-22_z3264_y506_x471.npy,6-6-22_z3264_y506_x471.npy,0.03246200084686279,0.902015360032988,38802,0.0,ok
6-6-21_z2496_y404_x569.npy,6-6-21_z2496_y404_x569.npy,0.032479703426361084,0.8729921181283049,40092,0.0,ok
6-6-21_z960_y513_x438.npy,6-6-21_z960_y513_x438.npy,0.03254503011703491,0.7528986598403855,46487,0.0,ok
6-6-21_z832_y446_x312.npy,6-6-21_z832_y446_x312.npy,0.03254830837249756,0.730826251278946,47891,0.0,ok
6-6-20 全部_z4096_y380_x391.npy,6-6-20 全部_z4096_y380_x391.npy,0.03258347511291504,0.973953695458593,35936,0.0,ok
6-6-20 全部_z3968_y248_x459.npy,6-6-20 全部_z3968_y248_x459.npy,0.03260231018066406,0.9602458229306703,36449,0.0,ok
6-6-21_z832_y446_x248.npy,6-6-21_z832_y446_x248.npy,0.03261101245880127,0.6928360749846586,50517,0.0,ok
6-6-20 全部_z4416_y320_x571.npy,6-6-20 全部_z4416_y320_x571.npy,0.0326271653175354,0.9075586671852717,38565,0.0,ok
6-6-20 全部_z5760_y397_x354.npy,6-6-20 全部_z5760_y397_x354.npy,0.03265881538391113,0.8193075680610501,42719,0.0,ok
6-6-20 全部_z832_y705_x442.npy,6-6-20 全部_z832_y705_x442.npy,0.03272128105163574,0.8927432725417677,39205,0.0,ok
6-6-20 全部_z4032_y314_x393.npy,6-6-20 全部_z4032_y314_x393.npy,0.0328790545463562,0.9788840721577402,35755,0.0,ok
6-6-21_z1472_y254_x564.npy,6-6-21_z1472_y254_x564.npy,0.032882511615753174,0.7462050144976974,46904,0.0,ok
6-6-20 全部_z6784_y560_x260.npy,6-6-20 全部_z6784_y560_x260.npy,0.032886624336242676,0.8450636212183403,41417,0.0,ok
6-6-20 全部_z6784_y496_x260.npy,6-6-20 全部_z6784_y496_x260.npy,0.03290081024169922,0.8592119798698907,40735,0.0,ok
6-6-20 全部_z4160_y636_x452.npy,6-6-20 全部_z4160_y636_x452.npy,0.032913804054260254,0.8959197255925869,39066,0.0,ok
6-6-20 全部_z4096_y316_x583.npy,6-6-20 全部_z4096_y316_x583.npy,0.03293114900588989,0.9468928387847306,36963,0.0,ok
6-6-22_z1408_y640_x560.npy,6-6-22_z1408_y640_x560.npy,0.032935142517089844,0.7573134845075299,46216,0.0,ok
6-6-20 全部_z3904_y247_x525.npy,6-6-20 全部_z3904_y247_x525.npy,0.032977402210235596,0.9824285634087464,35626,0.0,ok
6-6-21_z2368_y462_x632.npy,6-6-21_z2368_y462_x632.npy,0.03300487995147705,0.8300920216298264,42164,0.0,ok
6-6-22_z3328_y506_x342.npy,6-6-22_z3328_y506_x342.npy,0.03302484750747681,0.8384840208902304,41742,0.0,ok
6-6-20 全部_z704_y449_x632.npy,6-6-20 全部_z704_y449_x632.npy,0.03304868936538696,0.9518111606657239,36772,0.0,ok
6-6-20 全部_z4032_y442_x393.npy,6-6-20 全部_z4032_y442_x393.npy,0.03305178880691528,0.9883097080250748,35414,0.0,ok
6-6-20 全部_z5760_y461_x290.npy,6-6-20 全部_z5760_y461_x290.npy,0.03307527303695679,0.7942811755361397,44065,0.0,ok
6-6-22_z3264_y570_x471.npy,6-6-22_z3264_y570_x471.npy,0.033099472522735596,0.8726438615737508,40108,0.0,ok
6-6-20 全部_z960_y639_x316.npy,6-6-20 全部_z960_y639_x316.npy,0.033121347427368164,0.8025314133724663,43612,0.0,ok
6-6-20 全部_z704_y513_x632.npy,6-6-20 全部_z704_y513_x632.npy,0.03312402963638306,0.9324381926683717,37536,0.0,ok
6-6-20 全部_z6848_y468_x261.npy,6-6-20 全部_z6848_y468_x261.npy,0.03316003084182739,0.8897928053896021,39335,0.0,ok
6-6-21_z3328_y589_x330.npy,6-6-21_z3328_y589_x330.npy,0.03317946195602417,0.7995065902186079,43777,0.0,ok
6-6-21_z3328_y653_x394.npy,6-6-21_z3328_y653_x394.npy,0.03318345546722412,0.7875078750787508,44444,0.0,ok
6-6-20 全部_z3904_y503_x397.npy,6-6-20 全部_z3904_y503_x397.npy,0.03318488597869873,0.9734931716407532,35953,0.0,ok
6-6-22_z1472_y574_x560.npy,6-6-22_z1472_y574_x560.npy,0.03320431709289551,0.831986307882476,42068,0.0,ok
6-6-21_z2496_y532_x441.npy,6-6-21_z2496_y532_x441.npy,0.033216238021850586,0.8941573205937204,39143,0.0,ok
6-6-21_z2304_y652_x376.npy,6-6-21_z2304_y652_x376.npy,0.033224403858184814,0.754050327473285,46416,0.0,ok
6-6-20 全部_z4672_y477_x563.npy,6-6-20 全部_z4672_y477_x563.npy,0.03324854373931885,0.927176878857718,37749,0.0,ok
6-6-21_z960_y449_x374.npy,6-6-21_z960_y449_x374.npy,0.03336966037750244,0.7515890740422608,46568,0.0,ok
6-6-21_z896_y510_x502.npy,6-6-21_z896_y510_x502.npy,0.03338903188705444,0.7576905591756327,46193,0.0,ok
6-6-20 全部_z640_y658_x449.npy,6-6-20 全部_z640_y658_x449.npy,0.033491551876068115,0.9309501010745824,37596,0.0,ok
6-6-20 全部_z6784_y432_x324.npy,6-6-20 全部_z6784_y432_x324.npy,0.033538997173309326,0.8703653047521945,40213,0.0,ok
6-6-20 全部_z4352_y321_x623.npy,6-6-20 全部_z4352_y321_x623.npy,0.03355807065963745,0.8878516526724335,39421,0.0,ok
6-6-20 全部_z3968_y440_x395.npy,6-6-20 全部_z3968_y440_x395.npy,0.03361523151397705,0.9982317038389139,35062,0.0,ok
6-6-20 全部_z832_y513_x378.npy,6-6-20 全部_z832_y513_x378.npy,0.033620476722717285,0.9922041105598866,35275,0.0,ok
6-6-20 全部_z4416_y448_x379.npy,6-6-20 全部_z4416_y448_x379.npy,0.03363579511642456,0.9085717252479103,38522,0.0,ok
6-6-20 全部_z640_y466_x641.npy,6-6-20 全部_z640_y466_x641.npy,0.03363752365112305,0.9359289763611082,37396,0.0,ok
6-6-20 全部_z3008_y532_x257.npy,6-6-20 全部_z3008_y532_x257.npy,0.033646464347839355,0.7715879279557329,45361,0.0,ok
6-6-21_z3776_y500_x570.npy,6-6-21_z3776_y500_x570.npy,0.033665597438812256,0.8445945945945946,41440,0.0,ok
6-6-21_z2496_y276_x441.npy,6-6-21_z2496_y276_x441.npy,0.03372734785079956,0.7957800918557592,43982,0.0,ok
6-6-21_z1856_y581_x627.npy,6-6-21_z1856_y581_x627.npy,0.033753037452697754,0.7273029528499886,48123,0.0,ok
6-6-21_z896_y446_x310.npy,6-6-21_z896_y446_x310.npy,0.033770740032196045,0.7225284366548997,48441,0.0,ok
6-6-20 全部_z4288_y257_x475.npy,6-6-20 全部_z4288_y257_x475.npy,0.03378582000732422,0.9357037829167224,37405,0.0,ok
6-6-20 全部_z3968_y376_x395.npy,6-6-20 全部_z3968_y376_x395.npy,0.03379678726196289,0.9986874393654055,35046,0.0,ok
6-6-22_z1344_y640_x432.npy,6-6-22_z1344_y640_x432.npy,0.03382033109664917,0.8344459279038718,41944,0.0,ok
6-6-20 全部_z6848_y340_x389.npy,6-6-20 全部_z6848_y340_x389.npy,0.03386634588241577,0.9731683581259558,35965,0.0,ok
6-6-20 全部_z2880_y205_x440.npy,6-6-20 全部_z2880_y205_x440.npy,0.03390789031982422,0.8022370954432932,43628,0.0,ok
6-6-20 全部_z4480_y384_x451.npy,6-6-20 全部_z4480_y384_x451.npy,0.03391212224960327,0.9086424881227446,38519,0.0,ok
6-6-22_z1472_y638_x368.npy,6-6-22_z1472_y638_x368.npy,0.03391826152801514,0.8247519852958504,42437,0.0,ok
6-6-21_z896_y446_x438.npy,6-6-21_z896_y446_x438.npy,0.033968567848205566,0.764042000480255,45809,0.0,ok
6-6-21_z3456_y517_x260.npy,6-6-21_z3456_y517_x260.npy,0.03398430347442627,0.8013737836290784,43675,0.0,ok
6-6-20 全部_z704_y577_x376.npy,6-6-20 全部_z704_y577_x376.npy,0.03400874137878418,0.9840029238944025,35569,0.0,ok
6-6-21_z1920_y518_x436.npy,6-6-21_z1920_y518_x436.npy,0.0340309739112854,0.9367054730362638,37365,0.0,ok
6-6-20 全部_z4608_y470_x352.npy,6-6-20 全部_z4608_y470_x352.npy,0.034108757972717285,0.9250204825964004,37837,0.0,ok
6-6-21_z896_y574_x374.npy,6-6-21_z896_y574_x374.npy,0.034192025661468506,0.7579859231185706,46175,0.0,ok
6-6-21_z2304_y396_x632.npy,6-6-21_z2304_y396_x632.npy,0.034193217754364014,0.8025130121752688,43613,0.0,ok
6-6-21_z2176_y521_x375.npy,6-6-21_z2176_y521_x375.npy,0.03420436382293701,0.8111239860950173,43150,0.0,ok
6-6-20 全部_z6912_y404_x523.npy,6-6-20 全部_z6912_y404_x523.npy,0.03420895338058472,1.007078321919779,34754,0.0,ok
6-6-21_z1024_y592_x438.npy,6-6-21_z1024_y592_x438.npy,0.034226059913635254,0.7467463196074248,46870,0.0,ok
6-6-20 全部_z896_y576_x443.npy,6-6-20 全部_z896_y576_x443.npy,0.03430163860321045,0.9567808425138733,36581,0.0,ok
6-6-20 全部_z832_y513_x442.npy,6-6-20 全部_z832_y513_x442.npy,0.03433495759963989,0.9922041105598866,35275,0.0,ok
6-6-21_z1792_y580_x629.npy,6-6-21_z1792_y580_x629.npy,0.03437459468841553,0.7127003196970005,49109,0.0,ok
6-6-21_z2304_y652_x504.npy,6-6-21_z2304_y652_x504.npy,0.034465909004211426,0.8173941474579042,42819,0.0,ok
6-6-21_z832_y574_x376.npy,6-6-21_z832_y574_x376.npy,0.034535765647888184,0.7629095189310547,45877,0.0,ok
6-6-21_z896_y638_x374.npy,6-6-21_z896_y638_x374.npy,0.03453648090362549,0.759696989429359,46071,0.0,ok
6-6-21_z2496_y660_x377.npy,6-6-21_z2496_y660_x377.npy,0.03458791971206665,0.764626207017084,45774,0.0,ok
