Epoch,Step,Loss,LR,LossUnknown,LossKnown,LossBoundary
18,1778,0.096195,0.00019647,0.065442,0.007891,0.029964
18,1779,0.122378,0.00019647,0.086865,0.011395,0.034374
18,1780,0.117351,0.00019647,0.081202,0.013422,0.034807
18,1781,0.123223,0.00019647,0.091385,0.006974,0.031141
18,1782,0.120072,0.00019647,0.085103,0.007586,0.034211
18,1783,0.109901,0.00019647,0.076735,0.006181,0.032548
18,1784,0.116945,0.00019647,0.081824,0.008671,0.034253
18,1785,0.118651,0.00019647,0.081204,0.008327,0.036614
18,1786,0.106766,0.00019647,0.072717,0.009969,0.033052
18,1787,0.117746,0.00019647,0.082197,0.010818,0.034467
18,1788,0.110866,0.00019647,0.078980,0.007070,0.031180
18,1789,0.105908,0.00019647,0.073299,0.008909,0.031719
18,1790,0.112340,0.00019647,0.078532,0.009962,0.032811
18,1791,0.108836,0.00019647,0.075649,0.008529,0.032335
18,1792,0.119333,0.00019647,0.081563,0.009222,0.036848
18,1793,0.121316,0.00019647,0.083769,0.016696,0.035878
18,1794,0.102066,0.00019647,0.069428,0.015621,0.031076
18,1795,0.115413,0.00019647,0.084166,0.006795,0.030567
18,1796,0.112894,0.00019647,0.077500,0.014931,0.033901
18,1797,0.111665,0.00019647,0.075610,0.016007,0.034454
18,1798,0.111585,0.00019647,0.077509,0.010338,0.033043
18,1799,0.120369,0.00019647,0.080395,0.017487,0.038225
18,1800,0.131421,0.00019647,0.089103,0.022890,0.040029
19,1801,0.111698,0.00019605,0.073839,0.017817,0.036077
19,1802,0.107496,0.00019605,0.074468,0.009569,0.032071
19,1803,0.127912,0.00019605,0.086715,0.018096,0.039387
19,1804,0.111728,0.00019605,0.071082,0.020205,0.038626
19,1805,0.104270,0.00019605,0.070780,0.013747,0.032115
19,1806,0.103105,0.00019605,0.068887,0.011838,0.033034
19,1807,0.106882,0.00019605,0.067348,0.018079,0.037726
19,1808,0.103804,0.00019605,0.072390,0.013227,0.030092
19,1809,0.121231,0.00019605,0.084721,0.010342,0.035476
19,1810,0.114829,0.00019605,0.074858,0.011878,0.038783
19,1811,0.116161,0.00019605,0.084286,0.007170,0.031158
19,1812,0.112320,0.00019605,0.074524,0.014185,0.036378
19,1813,0.134444,0.00019605,0.089941,0.016937,0.042810
19,1814,0.115950,0.00019605,0.079615,0.014544,0.034881
19,1815,0.103725,0.00019605,0.071105,0.015166,0.031103
19,1816,0.124278,0.00019605,0.085969,0.021203,0.036189
19,1817,0.123906,0.00019605,0.085033,0.016312,0.037242
19,1818,0.101510,0.00019605,0.068714,0.007949,0.032001
19,1819,0.126624,0.00019605,0.084595,0.021370,0.039892
19,1820,0.116407,0.00019605,0.076721,0.027022,0.036984
19,1821,0.133905,0.00019605,0.088291,0.024201,0.043194
19,1822,0.122250,0.00019605,0.084734,0.012121,0.036304
19,1823,0.112157,0.00019605,0.075764,0.013640,0.035029
19,1824,0.126211,0.00019605,0.082623,0.021435,0.041445
19,1825,0.124125,0.00019605,0.081037,0.019871,0.041100
19,1826,0.094227,0.00019605,0.063229,0.009501,0.030048
19,1827,0.111825,0.00019605,0.072886,0.015760,0.037363
19,1828,0.131477,0.00019605,0.086699,0.022580,0.042519
19,1829,0.140214,0.00019605,0.092986,0.021602,0.045067
19,1830,0.145507,0.00019605,0.105901,0.012424,0.038364
19,1831,0.118453,0.00019605,0.081935,0.009467,0.035571
19,1832,0.127591,0.00019605,0.088373,0.013863,0.037831
19,1833,0.119925,0.00019605,0.079896,0.011950,0.038835
19,1834,0.102038,0.00019605,0.070615,0.007812,0.030642
19,1835,0.131170,0.00019605,0.092419,0.011467,0.037604
19,1836,0.110260,0.00019605,0.076428,0.008857,0.032946
19,1837,0.131715,0.00019605,0.094634,0.010516,0.036030
19,1838,0.105691,0.00019605,0.071071,0.013764,0.033243
19,1839,0.128274,0.00019605,0.089079,0.010598,0.038136
19,1840,0.117286,0.00019605,0.085088,0.009755,0.031223
19,1841,0.116666,0.00019605,0.081842,0.011667,0.033657
19,1842,0.119707,0.00019605,0.082316,0.011790,0.036211
19,1843,0.116526,0.00019605,0.080060,0.013020,0.035165
19,1844,0.117506,0.00019605,0.080573,0.010000,0.035933
19,1845,0.109928,0.00019605,0.075416,0.015443,0.032968
19,1846,0.129116,0.00019605,0.090612,0.016938,0.036810
19,1847,0.115819,0.00019605,0.081620,0.009718,0.033227
19,1848,0.104699,0.00019605,0.071733,0.008761,0.032090
19,1849,0.109787,0.00019605,0.076600,0.009132,0.032274
19,1850,0.120159,0.00019605,0.082068,0.010267,0.037064
19,1851,0.110926,0.00019605,0.075540,0.010153,0.034371
19,1852,0.121093,0.00019605,0.082800,0.010408,0.037252
19,1853,0.110285,0.00019605,0.070472,0.022595,0.037553
19,1854,0.129123,0.00019605,0.082876,0.025855,0.043662
19,1855,0.119826,0.00019605,0.079379,0.017662,0.038681
19,1856,0.100560,0.00019605,0.067159,0.011509,0.032250
19,1857,0.124693,0.00019605,0.083004,0.022813,0.039408
19,1858,0.137042,0.00019605,0.089865,0.032385,0.043938
19,1859,0.129084,0.00019605,0.085320,0.027575,0.041007
19,1860,0.124445,0.00019605,0.082109,0.023471,0.039989
19,1861,0.115395,0.00019605,0.077701,0.016359,0.036058
19,1862,0.117935,0.00019605,0.078456,0.017685,0.037711
19,1863,0.126173,0.00019605,0.086383,0.016162,0.038174
19,1864,0.121875,0.00019605,0.083376,0.014029,0.037096
19,1865,0.111398,0.00019605,0.077979,0.010015,0.032418
19,1866,0.125203,0.00019605,0.087107,0.008423,0.037254
19,1867,0.102285,0.00019605,0.069490,0.011583,0.031637
19,1868,0.116101,0.00019605,0.082231,0.009554,0.032915
19,1869,0.115824,0.00019605,0.080358,0.012978,0.034168
19,1870,0.108590,0.00019605,0.072734,0.013782,0.034478
19,1871,0.116495,0.00019605,0.079523,0.008924,0.036080
19,1872,0.126493,0.00019605,0.085784,0.015021,0.039207
19,1873,0.105798,0.00019605,0.069493,0.020071,0.034298
19,1874,0.108707,0.00019605,0.073523,0.013356,0.033849
19,1875,0.121996,0.00019605,0.084261,0.010183,0.036716
19,1876,0.139883,0.00019605,0.099342,0.011660,0.039374
19,1877,0.130693,0.00019605,0.092582,0.009272,0.037184
19,1878,0.101859,0.00019605,0.069844,0.006925,0.031323
19,1879,0.108093,0.00019605,0.076390,0.010767,0.030626
19,1880,0.116605,0.00019605,0.077626,0.010989,0.037881
19,1881,0.094535,0.00019605,0.064739,0.011775,0.028619
19,1882,0.113497,0.00019605,0.076457,0.015894,0.035451
19,1883,0.107091,0.00019605,0.073172,0.013427,0.032576
19,1884,0.107188,0.00019605,0.074680,0.009005,0.031607
19,1885,0.111065,0.00019605,0.080523,0.008928,0.029649
19,1886,0.105819,0.00019605,0.073206,0.009729,0.031641
19,1887,0.117992,0.00019605,0.084544,0.009382,0.032510
19,1888,0.113487,0.00019605,0.077477,0.009493,0.035060
19,1889,0.112736,0.00019605,0.080104,0.006423,0.031989
19,1890,0.111072,0.00019605,0.077747,0.006567,0.032669
19,1891,0.098817,0.00019605,0.068361,0.006190,0.029837
19,1892,0.106682,0.00019605,0.076208,0.007379,0.029736
19,1893,0.102049,0.00019605,0.070963,0.006604,0.030425
19,1894,0.120477,0.00019605,0.084961,0.007388,0.034778
19,1895,0.123571,0.00019605,0.088498,0.009165,0.034156
19,1896,0.110056,0.00019605,0.079028,0.007799,0.030248
19,1897,0.102158,0.00019605,0.070915,0.007725,0.030470
19,1898,0.103717,0.00019605,0.073400,0.007764,0.029540
19,1899,0.122337,0.00019605,0.088344,0.006733,0.033319
19,1900,0.107573,0.00019605,0.074854,0.006357,0.032083
20,1901,0.103242,0.00019560,0.073770,0.005684,0.028904
20,1902,0.118531,0.00019560,0.086803,0.006061,0.031122
20,1903,0.103214,0.00019560,0.074161,0.007157,0.028338
20,1904,0.109492,0.00019560,0.078244,0.007215,0.030527
20,1905,0.109839,0.00019560,0.078145,0.006898,0.031004
20,1906,0.105608,0.00019560,0.076757,0.005056,0.028345
20,1907,0.099284,0.00019560,0.071443,0.006559,0.027185
20,1908,0.095459,0.00019560,0.065679,0.008570,0.028923
20,1909,0.120728,0.00019560,0.084104,0.006177,0.036007
20,1910,0.102957,0.00019560,0.072698,0.011331,0.029125
20,1911,0.110906,0.00019560,0.077209,0.009876,0.032709
20,1912,0.118136,0.00019560,0.083160,0.006065,0.034370
20,1913,0.108598,0.00019560,0.077475,0.006787,0.030445
20,1914,0.115028,0.00019560,0.082165,0.008020,0.032061
20,1915,0.108204,0.00019560,0.074809,0.012807,0.032114
20,1916,0.116189,0.00019560,0.080868,0.008985,0.034423
20,1917,0.114913,0.00019560,0.078037,0.012738,0.035602
20,1918,0.114734,0.00019560,0.079686,0.014294,0.033619
20,1919,0.121686,0.00019560,0.085645,0.007974,0.035243
20,1920,0.101522,0.00019560,0.070911,0.006413,0.029971
20,1921,0.102987,0.00019560,0.072199,0.006629,0.030126
20,1922,0.096939,0.00019560,0.066165,0.010003,0.029774
20,1923,0.123594,0.00019560,0.086946,0.008344,0.035813
20,1924,0.118238,0.00019560,0.080493,0.010951,0.036650
20,1925,0.096399,0.00019560,0.064871,0.011481,0.030381
20,1926,0.102062,0.00019560,0.070673,0.006890,0.030699
20,1927,0.114816,0.00019560,0.079091,0.008361,0.034888
20,1928,0.106783,0.00019560,0.076624,0.008174,0.029342
20,1929,0.113077,0.00019560,0.077583,0.009368,0.034556
20,1930,0.112659,0.00019560,0.076350,0.009257,0.035383
20,1931,0.120089,0.00019560,0.083599,0.015382,0.034952
20,1932,0.123662,0.00019560,0.088393,0.011374,0.034131
20,1933,0.110622,0.00019560,0.076101,0.010807,0.033440
20,1934,0.112974,0.00019560,0.079881,0.011628,0.031930
20,1935,0.104532,0.00019560,0.073990,0.006447,0.029897
20,1936,0.109843,0.00019560,0.076187,0.007396,0.032916
20,1937,0.127999,0.00019560,0.092056,0.007839,0.035159
20,1938,0.101334,0.00019560,0.067912,0.009356,0.032487
20,1939,0.111118,0.00019560,0.078883,0.008001,0.031435
20,1940,0.115107,0.00019560,0.080900,0.008697,0.033337
20,1941,0.121320,0.00019560,0.087529,0.008388,0.032951
20,1942,0.127251,0.00019560,0.088511,0.010711,0.037669
20,1943,0.105718,0.00019560,0.071898,0.008694,0.032951
20,1944,0.103992,0.00019560,0.071920,0.010171,0.031055
20,1945,0.128179,0.00019560,0.089917,0.010052,0.037257
20,1946,0.119819,0.00019560,0.084844,0.007454,0.034229
20,1947,0.105809,0.00019560,0.075520,0.006676,0.029621
20,1948,0.119277,0.00019560,0.086854,0.008806,0.031543
20,1949,0.111206,0.00019560,0.078740,0.006581,0.031809
20,1950,0.126627,0.00019560,0.090845,0.013426,0.034440
20,1951,0.108528,0.00019560,0.071343,0.014097,0.035776
20,1952,0.105928,0.00019560,0.072662,0.006816,0.032585
20,1953,0.106625,0.00019560,0.073465,0.013830,0.031777
20,1954,0.107586,0.00019560,0.072604,0.015703,0.033412
20,1955,0.113340,0.00019560,0.080130,0.007277,0.032482
20,1956,0.112480,0.00019560,0.078432,0.012469,0.032801
20,1957,0.117180,0.00019560,0.082027,0.014956,0.033657
20,1958,0.124891,0.00019560,0.088687,0.007307,0.035474
20,1959,0.103550,0.00019560,0.073987,0.007892,0.028774
20,1960,0.105576,0.00019560,0.074511,0.007494,0.030316
20,1961,0.118884,0.00019560,0.083336,0.010926,0.034455
20,1962,0.115967,0.00019560,0.079576,0.012165,0.035175
20,1963,0.113364,0.00019560,0.080367,0.006334,0.032364
20,1964,0.116936,0.00019560,0.080968,0.012503,0.034718
20,1965,0.112877,0.00019560,0.078029,0.013031,0.033545
20,1966,0.111148,0.00019560,0.076448,0.007858,0.033914
20,1967,0.107233,0.00019560,0.076301,0.007849,0.030147
20,1968,0.099524,0.00019560,0.065828,0.009042,0.032792
20,1969,0.103848,0.00019560,0.072437,0.010319,0.030379
20,1970,0.127427,0.00019560,0.093036,0.016794,0.032711
20,1971,0.115006,0.00019560,0.078975,0.017744,0.034257
20,1972,0.114348,0.00019560,0.078945,0.011180,0.034285
20,1973,0.115293,0.00019560,0.080237,0.010226,0.034034
20,1974,0.108529,0.00019560,0.075442,0.011818,0.031905
20,1975,0.121282,0.00019560,0.084824,0.007009,0.035757
20,1976,0.112093,0.00019560,0.077098,0.007001,0.034295
20,1977,0.108435,0.00019560,0.074931,0.010067,0.032497
20,1978,0.126481,0.00019560,0.089426,0.009565,0.036099
20,1979,0.106191,0.00019560,0.075197,0.007134,0.030281
20,1980,0.123790,0.00019560,0.085522,0.007793,0.037488
20,1981,0.114021,0.00019560,0.078980,0.008213,0.034219
20,1982,0.112509,0.00019560,0.077753,0.008597,0.033897
20,1983,0.114672,0.00019560,0.081175,0.007794,0.032718
20,1984,0.100466,0.00019560,0.069799,0.005987,0.030069
20,1985,0.117023,0.00019560,0.080111,0.008847,0.036028
20,1986,0.109222,0.00019560,0.075802,0.009532,0.032467
20,1987,0.113579,0.00019560,0.080247,0.006113,0.032721
20,1988,0.099206,0.00019560,0.069645,0.008347,0.028726
20,1989,0.101119,0.00019560,0.071921,0.008507,0.028348
20,1990,0.104714,0.00019560,0.072391,0.007311,0.031591
20,1991,0.102246,0.00019560,0.070382,0.011492,0.030715
20,1992,0.111228,0.00019560,0.078120,0.011802,0.031928
20,1993,0.104423,0.00019560,0.071315,0.010535,0.032055
20,1994,0.140062,0.00019560,0.103079,0.007693,0.036214
20,1995,0.113861,0.00019560,0.080002,0.008156,0.033043
20,1996,0.121324,0.00019560,0.087894,0.009838,0.032446
20,1997,0.112489,0.00019560,0.077746,0.013735,0.033369
20,1998,0.115112,0.00019560,0.083885,0.011638,0.030063
20,1999,0.110961,0.00019560,0.077485,0.006579,0.032818
20,2000,0.089334,0.00019560,0.060976,0.008168,0.027541
21,2001,0.105919,0.00019513,0.074750,0.007898,0.030379
21,2002,0.126575,0.00019513,0.093340,0.007545,0.032480
21,2003,0.109487,0.00019513,0.076608,0.008431,0.032036
21,2004,0.091258,0.00019513,0.062069,0.008476,0.028342
21,2005,0.092538,0.00019513,0.065062,0.010810,0.026395
21,2006,0.105904,0.00019513,0.075695,0.006666,0.029543
21,2007,0.100351,0.00019513,0.072288,0.006013,0.027461
21,2008,0.114368,0.00019513,0.079597,0.009101,0.033861
21,2009,0.115361,0.00019513,0.083402,0.006328,0.031327
21,2010,0.104666,0.00019513,0.073708,0.008113,0.030147
21,2011,0.135739,0.00019513,0.098162,0.006727,0.036904
21,2012,0.114017,0.00019513,0.080641,0.005913,0.032785
21,2013,0.107276,0.00019513,0.074358,0.006951,0.032222
21,2014,0.117305,0.00019513,0.082726,0.007566,0.033822
21,2015,0.123391,0.00019513,0.088667,0.009986,0.033726
21,2016,0.105944,0.00019513,0.074986,0.006434,0.030315
21,2017,0.114909,0.00019513,0.081446,0.008492,0.032613
21,2018,0.117516,0.00019513,0.083352,0.011004,0.033064
21,2019,0.109032,0.00019513,0.080215,0.006242,0.028193
21,2020,0.119351,0.00019513,0.085681,0.009864,0.032684
21,2021,0.112819,0.00019513,0.078142,0.010340,0.033643
21,2022,0.111678,0.00019513,0.078655,0.007783,0.032245
21,2023,0.111743,0.00019513,0.077250,0.009615,0.033532
21,2024,0.097680,0.00019513,0.067420,0.008270,0.029433
21,2025,0.110944,0.00019513,0.075400,0.014518,0.034092
21,2026,0.142041,0.00019513,0.098564,0.015697,0.041908
21,2027,0.110279,0.00019513,0.078634,0.010880,0.030557
21,2028,0.115641,0.00019513,0.078596,0.013110,0.035734
21,2029,0.123568,0.00019513,0.081206,0.017818,0.040580
21,2030,0.119051,0.00019513,0.080258,0.011733,0.037620
21,2031,0.119654,0.00019513,0.083835,0.008332,0.034986
21,2032,0.115841,0.00019513,0.082391,0.008680,0.032582
21,2033,0.109631,0.00019513,0.075824,0.009623,0.032845
21,2034,0.108025,0.00019513,0.076357,0.008010,0.030867
21,2035,0.122594,0.00019513,0.086006,0.015309,0.035058
21,2036,0.127531,0.00019513,0.088644,0.017905,0.037097
21,2037,0.102820,0.00019513,0.070503,0.013304,0.030986
21,2038,0.100270,0.00019513,0.068293,0.011968,0.030780
21,2039,0.106912,0.00019513,0.073667,0.011781,0.032067
21,2040,0.120159,0.00019513,0.082471,0.011148,0.036573
21,2041,0.133421,0.00019513,0.095793,0.008791,0.036749
21,2042,0.101449,0.00019513,0.071557,0.006432,0.029248
21,2043,0.111993,0.00019513,0.077156,0.007380,0.034098
21,2044,0.117234,0.00019513,0.083215,0.007177,0.033301
21,2045,0.117592,0.00019513,0.081961,0.007988,0.034832
21,2046,0.103571,0.00019513,0.072196,0.006708,0.030703
21,2047,0.108018,0.00019513,0.076096,0.010753,0.030847
21,2048,0.110742,0.00019513,0.077661,0.010100,0.032071
21,2049,0.108054,0.00019513,0.074489,0.011004,0.032464
21,2050,0.119102,0.00019513,0.081942,0.010735,0.036087
21,2051,0.115436,0.00019513,0.082029,0.008187,0.032588
21,2052,0.100918,0.00019513,0.069103,0.009905,0.030825
21,2053,0.110890,0.00019513,0.074686,0.007151,0.035489
21,2054,0.101578,0.00019513,0.066945,0.017485,0.032885
21,2055,0.116214,0.00019513,0.078562,0.019974,0.035655
21,2056,0.118088,0.00019513,0.083732,0.013755,0.032981
21,2057,0.121728,0.00019513,0.080721,0.013647,0.039642
21,2058,0.126035,0.00019513,0.086081,0.015753,0.038378
21,2059,0.115895,0.00019513,0.081338,0.010375,0.033520
21,2060,0.105991,0.00019513,0.071798,0.010048,0.033188
21,2061,0.123566,0.00019513,0.085202,0.013362,0.037028
21,2062,0.117696,0.00019513,0.081159,0.009640,0.035573
21,2063,0.108739,0.00019513,0.073487,0.014292,0.033823
21,2064,0.112128,0.00019513,0.074094,0.020021,0.036032
21,2065,0.106536,0.00019513,0.075472,0.013564,0.029707
21,2066,0.116189,0.00019513,0.082983,0.007608,0.032446
21,2067,0.117288,0.00019513,0.079600,0.010153,0.036673
21,2068,0.112916,0.00019513,0.081041,0.006102,0.031265
21,2069,0.110863,0.00019513,0.075414,0.010519,0.034397
21,2070,0.113824,0.00019513,0.078846,0.008964,0.034081
21,2071,0.124659,0.00019513,0.087868,0.011040,0.035688
21,2072,0.097173,0.00019513,0.066281,0.010373,0.029854
21,2073,0.127403,0.00019513,0.089350,0.008230,0.037230
21,2074,0.103561,0.00019513,0.068876,0.016258,0.033059
21,2075,0.104294,0.00019513,0.070110,0.016181,0.032566
21,2076,0.102291,0.00019513,0.071484,0.006302,0.030177
21,2077,0.100738,0.00019513,0.072497,0.008204,0.027421
21,2078,0.117802,0.00019513,0.085697,0.008699,0.031235
21,2079,0.099852,0.00019513,0.070077,0.008393,0.028935
21,2080,0.127780,0.00019513,0.091283,0.007083,0.035789
21,2081,0.120642,0.00019513,0.086931,0.006537,0.033057
21,2082,0.114514,0.00019513,0.081654,0.008104,0.032050
21,2083,0.119578,0.00019513,0.085283,0.012223,0.033073
21,2084,0.105249,0.00019513,0.076598,0.008845,0.027767
21,2085,0.111558,0.00019513,0.078261,0.009556,0.032341
21,2086,0.116138,0.00019513,0.081759,0.013099,0.033069
21,2087,0.115301,0.00019513,0.081964,0.008981,0.032438
21,2088,0.107993,0.00019513,0.075109,0.007024,0.032182
21,2089,0.109259,0.00019513,0.075181,0.007556,0.033322
21,2090,0.105130,0.00019513,0.073722,0.008717,0.030536
21,2091,0.111929,0.00019513,0.077782,0.011926,0.032955
21,2092,0.111965,0.00019513,0.078416,0.009673,0.032582
21,2093,0.104396,0.00019513,0.072507,0.011999,0.030690
21,2094,0.107566,0.00019513,0.072145,0.012303,0.034191
21,2095,0.108473,0.00019513,0.076276,0.009817,0.031216
21,2096,0.125413,0.00019513,0.085410,0.011178,0.038885
21,2097,0.111911,0.00019513,0.080929,0.008387,0.030143
21,2098,0.112248,0.00019513,0.077450,0.010362,0.033762
21,2099,0.117646,0.00019513,0.081522,0.009878,0.035136
21,2100,0.101062,0.00019513,0.070322,0.006201,0.030120
22,2101,0.118106,0.00019464,0.083599,0.008930,0.033614
22,2102,0.100496,0.00019464,0.070832,0.006697,0.028994
22,2103,0.100965,0.00019464,0.069968,0.008630,0.030134
22,2104,0.114292,0.00019464,0.079647,0.008861,0.033758
22,2105,0.103113,0.00019464,0.072842,0.008582,0.029412
22,2106,0.111991,0.00019464,0.078837,0.009416,0.032213
22,2107,0.106032,0.00019464,0.074111,0.009269,0.030994
22,2108,0.089871,0.00019464,0.062235,0.007726,0.026864
22,2109,0.108430,0.00019464,0.074588,0.009688,0.032873
22,2110,0.117722,0.00019464,0.081680,0.009992,0.035042
22,2111,0.105962,0.00019464,0.074471,0.008956,0.030595
22,2112,0.099057,0.00019464,0.070050,0.007155,0.028291
22,2113,0.111442,0.00019464,0.077231,0.009760,0.033235
22,2114,0.113675,0.00019464,0.077979,0.009287,0.034767
22,2115,0.104719,0.00019464,0.073980,0.009634,0.029776
22,2116,0.113180,0.00019464,0.079491,0.009095,0.032779
22,2117,0.105644,0.00019464,0.073357,0.007101,0.031577
22,2118,0.107874,0.00019464,0.075355,0.007502,0.031769
22,2119,0.104736,0.00019464,0.072055,0.007713,0.031909
22,2120,0.115899,0.00019464,0.082062,0.007416,0.033096
22,2121,0.110598,0.00019464,0.081727,0.006558,0.028215
22,2122,0.131013,0.00019464,0.097057,0.007034,0.033252
22,2123,0.116336,0.00019464,0.081505,0.006680,0.034164
22,2124,0.111832,0.00019464,0.079230,0.006064,0.031995
22,2125,0.097294,0.00019464,0.068101,0.006092,0.028583
22,2126,0.121140,0.00019464,0.090545,0.005838,0.030011
22,2127,0.111364,0.00019464,0.078410,0.006417,0.032312
22,2128,0.128695,0.00019464,0.092138,0.007660,0.035791
22,2129,0.107529,0.00019464,0.076002,0.010607,0.030466
22,2130,0.106723,0.00019464,0.072860,0.011510,0.032712
22,2131,0.107491,0.00019464,0.077831,0.006755,0.028984
22,2132,0.112226,0.00019464,0.076160,0.009148,0.035152
22,2133,0.121087,0.00019464,0.086546,0.007333,0.033807
22,2134,0.106036,0.00019464,0.075607,0.005956,0.029833
22,2135,0.107755,0.00019464,0.075720,0.008226,0.031212
22,2136,0.095257,0.00019464,0.066969,0.006364,0.027651
22,2137,0.126386,0.00019464,0.090799,0.007790,0.034808
22,2138,0.106997,0.00019464,0.073693,0.007555,0.032549
22,2139,0.128839,0.00019464,0.091129,0.007231,0.036987
22,2140,0.118306,0.00019464,0.086076,0.006231,0.031606
22,2141,0.104079,0.00019464,0.075562,0.005417,0.027975
22,2142,0.109698,0.00019464,0.075416,0.008826,0.033399
22,2143,0.107908,0.00019464,0.078106,0.006550,0.029147
22,2144,0.107185,0.00019464,0.074870,0.010405,0.031274
22,2145,0.116795,0.00019464,0.081851,0.009483,0.033996
22,2146,0.104663,0.00019464,0.074846,0.007656,0.029052
22,2147,0.094692,0.00019464,0.066474,0.007102,0.027508
22,2148,0.100401,0.00019464,0.069808,0.005217,0.030071
22,2149,0.132294,0.00019464,0.093621,0.006955,0.037977
22,2150,0.106482,0.00019464,0.074727,0.008533,0.030902
22,2151,0.132132,0.00019464,0.094571,0.008578,0.036703
22,2152,0.118623,0.00019464,0.081452,0.009375,0.036234
22,2153,0.095947,0.00019464,0.067982,0.013028,0.026662
22,2154,0.116333,0.00019464,0.082712,0.008395,0.032781
22,2155,0.118249,0.00019464,0.083059,0.007344,0.034456
22,2156,0.107559,0.00019464,0.076183,0.005829,0.030793
22,2157,0.103766,0.00019464,0.072417,0.007076,0.030641
22,2158,0.107800,0.00019464,0.076621,0.006618,0.030518
22,2159,0.101418,0.00019464,0.074281,0.005976,0.026540
22,2160,0.114734,0.00019464,0.081055,0.009805,0.032698
22,2161,0.100302,0.00019464,0.068809,0.007087,0.030784
22,2162,0.112142,0.00019464,0.077346,0.011056,0.033690
22,2163,0.108123,0.00019464,0.074765,0.012066,0.032151
22,2164,0.126526,0.00019464,0.090667,0.010782,0.034781
22,2165,0.099164,0.00019464,0.069242,0.009212,0.029001
22,2166,0.112938,0.00019464,0.080135,0.006748,0.032128
22,2167,0.103441,0.00019464,0.072194,0.010034,0.030243
22,2168,0.102216,0.00019464,0.073076,0.007423,0.028399
22,2169,0.111677,0.00019464,0.074814,0.011679,0.035695
22,2170,0.107847,0.00019464,0.075872,0.012651,0.030709
22,2171,0.096567,0.00019464,0.068057,0.007716,0.027739
22,2172,0.100922,0.00019464,0.065170,0.016489,0.034102
22,2173,0.133799,0.00019464,0.087799,0.022164,0.043783
22,2174,0.126540,0.00019464,0.090897,0.016388,0.034004
22,2175,0.106974,0.00019464,0.072930,0.013302,0.032714
22,2176,0.121690,0.00019464,0.084916,0.012299,0.035545
22,2177,0.120452,0.00019464,0.084283,0.009380,0.035232
22,2178,0.116029,0.00019464,0.078213,0.011012,0.036715
22,2179,0.128323,0.00019464,0.085585,0.013610,0.041377
22,2180,0.099062,0.00019464,0.066105,0.008258,0.032131
22,2181,0.112186,0.00019464,0.079049,0.014547,0.031682
22,2182,0.120763,0.00019464,0.081977,0.019701,0.036816
22,2183,0.105077,0.00019464,0.070651,0.014025,0.033024
22,2184,0.109212,0.00019464,0.076426,0.006584,0.032128
22,2185,0.119338,0.00019464,0.083817,0.010168,0.034504
22,2186,0.108162,0.00019464,0.076483,0.008006,0.030878
22,2187,0.116297,0.00019464,0.081847,0.007209,0.033729
22,2188,0.103925,0.00019464,0.073669,0.004755,0.029781
22,2189,0.106554,0.00019464,0.072682,0.009590,0.032913
22,2190,0.100378,0.00019464,0.069182,0.009959,0.030200
22,2191,0.114587,0.00019464,0.082342,0.009438,0.031301
22,2192,0.109655,0.00019464,0.075182,0.010989,0.033374
22,2193,0.115304,0.00019464,0.079641,0.009293,0.034733
22,2194,0.112789,0.00019464,0.077804,0.009925,0.033993
22,2195,0.109125,0.00019464,0.076148,0.006792,0.032297
22,2196,0.108973,0.00019464,0.078153,0.010087,0.029811
22,2197,0.108777,0.00019464,0.077198,0.010540,0.030525
22,2198,0.110913,0.00019464,0.076772,0.008746,0.033266
22,2199,0.109306,0.00019464,0.075868,0.007031,0.032735
22,2200,0.135446,0.00019464,0.096573,0.008034,0.038070
23,2201,0.101778,0.00019412,0.070491,0.007181,0.030569
23,2202,0.112415,0.00019412,0.079599,0.007868,0.032028
23,2203,0.105219,0.00019412,0.073253,0.007953,0.031170
23,2204,0.112366,0.00019412,0.079122,0.007117,0.032532
23,2205,0.110471,0.00019412,0.078369,0.007962,0.031306
23,2206,0.111959,0.00019412,0.081355,0.008774,0.029727
23,2207,0.118045,0.00019412,0.082320,0.005856,0.035140
23,2208,0.116099,0.00019412,0.084897,0.008355,0.030367
23,2209,0.107523,0.00019412,0.075954,0.009224,0.030646
23,2210,0.108738,0.00019412,0.076706,0.007692,0.031262
23,2211,0.111371,0.00019412,0.075856,0.010223,0.034493
23,2212,0.112003,0.00019412,0.077993,0.006217,0.033388
23,2213,0.121187,0.00019412,0.087085,0.009369,0.033165
23,2214,0.103053,0.00019412,0.071945,0.009575,0.030150
23,2215,0.110069,0.00019412,0.074711,0.008454,0.034513
23,2216,0.106603,0.00019412,0.074739,0.005888,0.031275
23,2217,0.120982,0.00019412,0.082524,0.008207,0.037637
23,2218,0.109282,0.00019412,0.079399,0.005453,0.029338
23,2219,0.111271,0.00019412,0.076616,0.010049,0.033650
23,2220,0.112105,0.00019412,0.078595,0.007418,0.032769
23,2221,0.112500,0.00019412,0.079161,0.010948,0.032244
23,2222,0.108915,0.00019412,0.076256,0.011996,0.031459
23,2223,0.117404,0.00019412,0.083293,0.006280,0.033483
23,2224,0.120387,0.00019412,0.084590,0.006711,0.035126
23,2225,0.104577,0.00019412,0.072616,0.006112,0.031351
23,2226,0.103873,0.00019412,0.073585,0.006389,0.029649
23,2227,0.106201,0.00019412,0.076457,0.007328,0.029011
