Epoch,Step,Total_Loss,Recon_Loss,VQ_Loss,Perplexity
6,5377,0.002039,0.001694,0.000344,87.486145
6,5378,0.001967,0.001600,0.000367,68.886383
6,5379,0.002039,0.001718,0.000321,82.013062
6,5380,0.001964,0.001699,0.000265,83.554253
6,5381,0.001968,0.001666,0.000302,80.576103
6,5382,0.001701,0.001444,0.000258,73.703781
6,5383,0.002205,0.001887,0.000318,87.575043
6,5384,0.002140,0.001741,0.000398,83.169434
6,5385,0.001369,0.001150,0.000219,67.660904
6,5386,0.001814,0.001464,0.000350,74.968109
6,5387,0.001878,0.001583,0.000295,80.782112
6,5388,0.001879,0.001516,0.000363,76.191551
6,5389,0.002140,0.001814,0.000326,85.118721
6,5390,0.002016,0.001693,0.000323,76.974556
6,5391,0.002215,0.001865,0.000350,78.149193
6,5392,0.001578,0.001320,0.000258,79.288887
6,5393,0.002322,0.001928,0.000395,89.895355
6,5394,0.001834,0.001516,0.000318,75.837090
6,5395,0.001392,0.001141,0.000251,59.074524
6,5396,0.001620,0.001417,0.000203,69.949707
6,5397,0.001843,0.001521,0.000321,77.161865
6,5398,0.001662,0.001402,0.000260,79.657448
6,5399,0.002506,0.002064,0.000442,86.602692
6,5400,0.001509,0.001269,0.000240,63.904675
6,5401,0.002054,0.001710,0.000343,80.020760
6,5402,0.002416,0.001980,0.000436,86.642502
6,5403,0.002029,0.001698,0.000332,88.136574
6,5404,0.002180,0.001813,0.000367,88.639084
6,5405,0.002081,0.001747,0.000334,83.784210
6,5406,0.001836,0.001530,0.000305,71.605545
6,5407,0.001971,0.001600,0.000371,70.765038
6,5408,0.002332,0.001892,0.000440,75.491096
6,5409,0.002051,0.001685,0.000366,75.776512
6,5410,0.002349,0.001964,0.000385,89.018425
6,5411,0.001913,0.001627,0.000285,87.417252
6,5412,0.002055,0.001692,0.000363,92.027779
6,5413,0.001882,0.001521,0.000362,72.507286
6,5414,0.002209,0.001846,0.000363,87.745834
6,5415,0.001522,0.001218,0.000304,64.612442
6,5416,0.002908,0.002395,0.000513,89.313499
6,5417,0.001922,0.001611,0.000312,80.550827
6,5418,0.001861,0.001545,0.000315,84.164612
6,5419,0.002435,0.001991,0.000443,76.736084
6,5420,0.001809,0.001492,0.000317,80.560043
6,5421,0.001594,0.001313,0.000280,56.926907
6,5422,0.001623,0.001408,0.000215,77.265358
6,5423,0.001414,0.001185,0.000229,60.489307
6,5424,0.002169,0.001835,0.000334,76.506676
6,5425,0.002360,0.001997,0.000363,89.775620
6,5426,0.002175,0.001830,0.000345,83.181915
6,5427,0.001704,0.001428,0.000276,69.730576
6,5428,0.002476,0.002123,0.000353,90.844910
6,5429,0.001777,0.001507,0.000270,79.997444
6,5430,0.002392,0.002058,0.000335,83.056793
6,5431,0.002107,0.001730,0.000378,83.658745
6,5432,0.002254,0.001930,0.000324,80.897102
6,5433,0.002254,0.001846,0.000407,91.872299
6,5434,0.002442,0.002079,0.000363,62.831989
6,5435,0.002061,0.001676,0.000385,79.441628
6,5436,0.002469,0.002026,0.000443,89.388184
6,5437,0.002624,0.002188,0.000436,73.767944
6,5438,0.002430,0.002100,0.000331,80.432571
6,5439,0.002030,0.001711,0.000319,73.178101
6,5440,0.002461,0.001968,0.000493,73.312294
6,5441,0.002025,0.001705,0.000319,87.253922
6,5442,0.001995,0.001646,0.000349,78.065842
6,5443,0.001941,0.001638,0.000303,86.776382
6,5444,0.002189,0.001810,0.000380,82.675766
6,5445,0.002267,0.001860,0.000407,80.142151
6,5446,0.002357,0.001893,0.000463,89.035835
6,5447,0.001879,0.001594,0.000286,83.214134
6,5448,0.001898,0.001585,0.000313,82.227486
6,5449,0.002364,0.001975,0.000389,91.830475
6,5450,0.002380,0.002014,0.000365,86.927177
6,5451,0.001448,0.001216,0.000233,75.689262
6,5452,0.001738,0.001398,0.000340,65.814682
6,5453,0.001594,0.001355,0.000239,75.136925
6,5454,0.001961,0.001570,0.000391,77.466225
6,5455,0.001934,0.001615,0.000320,72.873207
6,5456,0.001838,0.001496,0.000342,82.525352
6,5457,0.001947,0.001663,0.000285,85.448036
6,5458,0.002244,0.001834,0.000411,82.120201
6,5459,0.001375,0.001081,0.000293,46.824741
6,5460,0.002468,0.002077,0.000391,85.861206
6,5461,0.001756,0.001430,0.000326,70.415039
6,5462,0.002236,0.001836,0.000401,87.170662
6,5463,0.002063,0.001743,0.000320,89.206627
6,5464,0.002633,0.002158,0.000475,88.150650
6,5465,0.001695,0.001403,0.000292,72.455658
6,5466,0.002111,0.001771,0.000340,88.394989
6,5467,0.002473,0.002055,0.000418,84.742577
6,5468,0.001938,0.001595,0.000343,82.595581
6,5469,0.002393,0.001990,0.000402,91.754135
6,5470,0.002321,0.001919,0.000402,91.686134
6,5471,0.002434,0.001977,0.000457,86.787437
6,5472,0.001763,0.001476,0.000287,84.585533
6,5473,0.001748,0.001471,0.000277,73.420181
6,5474,0.002104,0.001794,0.000310,89.788292
6,5475,0.002053,0.001722,0.000332,71.525558
6,5476,0.001554,0.001347,0.000207,73.776741
6,5477,0.001944,0.001645,0.000299,75.480759
6,5478,0.001999,0.001655,0.000344,75.797829
6,5479,0.001938,0.001651,0.000287,83.758446
6,5480,0.001590,0.001345,0.000244,70.167412
6,5481,0.001898,0.001579,0.000318,84.941330
6,5482,0.002199,0.001825,0.000374,63.781681
6,5483,0.001567,0.001269,0.000298,59.074295
6,5484,0.001674,0.001400,0.000274,83.652840
6,5485,0.001771,0.001444,0.000327,74.438423
6,5486,0.002053,0.001726,0.000326,86.423622
6,5487,0.001583,0.001362,0.000220,80.136612
6,5488,0.001962,0.001659,0.000303,79.801163
6,5489,0.002096,0.001764,0.000332,85.883316
6,5490,0.001178,0.000983,0.000196,74.644409
6,5491,0.001416,0.001170,0.000246,70.405945
6,5492,0.001868,0.001573,0.000294,88.414597
6,5493,0.002254,0.001876,0.000377,79.306389
6,5494,0.002158,0.001776,0.000381,76.704475
6,5495,0.002034,0.001663,0.000372,84.847702
6,5496,0.001854,0.001555,0.000300,85.265327
6,5497,0.001848,0.001534,0.000314,82.790092
6,5498,0.001752,0.001459,0.000293,83.528831
6,5499,0.001554,0.001340,0.000214,82.455452
6,5500,0.001610,0.001314,0.000296,75.193916
6,5501,0.001405,0.001174,0.000231,74.952133
6,5502,0.001739,0.001457,0.000282,84.904762
6,5503,0.002166,0.001745,0.000420,72.176895
6,5504,0.001883,0.001513,0.000370,79.835419
6,5505,0.001643,0.001344,0.000299,78.305115
6,5506,0.001576,0.001288,0.000288,77.896278
6,5507,0.001370,0.001141,0.000229,72.202126
6,5508,0.001984,0.001625,0.000358,85.307495
6,5509,0.002335,0.001975,0.000359,91.192780
6,5510,0.001864,0.001512,0.000352,86.823074
6,5511,0.002209,0.001815,0.000394,87.808952
6,5512,0.002193,0.001794,0.000398,82.223640
6,5513,0.001839,0.001513,0.000326,79.588852
6,5514,0.002043,0.001681,0.000362,78.398994
6,5515,0.001808,0.001488,0.000320,76.709488
6,5516,0.001698,0.001464,0.000234,84.737038
6,5517,0.002186,0.001857,0.000329,88.434036
6,5518,0.002231,0.001847,0.000384,89.404984
6,5519,0.001872,0.001547,0.000325,82.731056
6,5520,0.001841,0.001534,0.000307,87.775459
6,5521,0.001455,0.001219,0.000237,74.881691
6,5522,0.001637,0.001353,0.000284,78.846146
6,5523,0.001887,0.001566,0.000321,78.014404
6,5524,0.001605,0.001340,0.000265,82.598221
6,5525,0.001956,0.001622,0.000334,87.369240
6,5526,0.001742,0.001425,0.000318,80.185493
6,5527,0.002517,0.002085,0.000432,89.438377
6,5528,0.001867,0.001581,0.000286,83.075966
6,5529,0.001345,0.001129,0.000216,77.361977
6,5530,0.001620,0.001372,0.000249,70.945053
6,5531,0.001815,0.001534,0.000281,84.932907
6,5532,0.001835,0.001513,0.000322,72.653862
6,5533,0.001966,0.001620,0.000345,80.884796
6,5534,0.002317,0.001915,0.000401,89.862480
6,5535,0.001899,0.001571,0.000327,79.475952
6,5536,0.001804,0.001490,0.000314,70.825066
6,5537,0.001704,0.001399,0.000305,80.555977
6,5538,0.001817,0.001493,0.000324,63.189381
6,5539,0.001468,0.001217,0.000250,74.814194
6,5540,0.001826,0.001516,0.000309,80.652443
6,5541,0.001827,0.001559,0.000268,82.559982
6,5542,0.001946,0.001597,0.000349,74.308380
6,5543,0.001857,0.001558,0.000300,73.031418
6,5544,0.001525,0.001288,0.000236,80.770409
6,5545,0.002117,0.001806,0.000310,84.041977
6,5546,0.001943,0.001655,0.000289,85.910065
6,5547,0.001863,0.001567,0.000296,83.213898
6,5548,0.002703,0.002223,0.000480,92.378090
6,5549,0.002107,0.001740,0.000367,89.133324
6,5550,0.002271,0.001900,0.000371,92.388184
6,5551,0.001633,0.001388,0.000245,69.587379
6,5552,0.001607,0.001331,0.000276,67.537544
6,5553,0.001678,0.001388,0.000290,70.026093
6,5554,0.001746,0.001460,0.000286,73.505028
6,5555,0.002097,0.001744,0.000353,74.529388
6,5556,0.002404,0.002011,0.000393,73.671173
6,5557,0.001723,0.001430,0.000293,85.056641
6,5558,0.002153,0.001803,0.000350,86.283859
6,5559,0.001591,0.001351,0.000240,78.364655
6,5560,0.001825,0.001572,0.000253,72.462463
6,5561,0.002560,0.002119,0.000441,89.775589
6,5562,0.001732,0.001443,0.000289,60.393997
6,5563,0.002512,0.002050,0.000462,94.573288
6,5564,0.003259,0.002832,0.000426,69.673813
6,5565,0.002314,0.002023,0.000291,89.027725
6,5566,0.002343,0.002063,0.000280,83.217072
6,5567,0.001994,0.001681,0.000313,67.462677
6,5568,0.002832,0.002467,0.000365,81.350731
6,5569,0.002066,0.001702,0.000363,84.586746
6,5570,0.003113,0.002606,0.000507,91.762283
6,5571,0.003077,0.002759,0.000318,65.758247
6,5572,0.003413,0.003091,0.000322,83.544884
6,5573,0.004180,0.003831,0.000349,86.987801
6,5574,0.001932,0.001625,0.000306,70.297226
6,5575,0.003328,0.002985,0.000344,70.238586
6,5576,0.002254,0.001856,0.000398,76.382561
6,5577,0.002032,0.001720,0.000311,67.562607
6,5578,0.002349,0.001968,0.000381,74.978050
6,5579,0.002302,0.001840,0.000462,85.785332
6,5580,0.002836,0.002293,0.000542,87.117310
6,5581,0.002910,0.002301,0.000609,79.816574
6,5582,0.002280,0.001797,0.000483,82.478256
6,5583,0.002560,0.002131,0.000429,63.308720
6,5584,0.002363,0.001925,0.000439,76.871521
6,5585,0.002147,0.001746,0.000401,84.500793
6,5586,0.002703,0.002201,0.000502,87.013512
6,5587,0.002281,0.001849,0.000432,82.021896
6,5588,0.003043,0.002513,0.000530,89.370499
6,5589,0.002389,0.001950,0.000439,83.231834
6,5590,0.002815,0.002378,0.000438,91.297852
6,5591,0.001717,0.001419,0.000298,78.679840
6,5592,0.001932,0.001584,0.000348,77.713524
6,5593,0.002176,0.001818,0.000358,85.934319
6,5594,0.001872,0.001558,0.000314,77.395668
6,5595,0.001783,0.001463,0.000320,70.444260
6,5596,0.002092,0.001814,0.000278,79.112404
6,5597,0.002593,0.002151,0.000442,90.078316
6,5598,0.002521,0.002140,0.000381,81.045517
6,5599,0.002382,0.001994,0.000389,89.663620
6,5600,0.001641,0.001387,0.000254,75.661987
6,5601,0.002445,0.002074,0.000371,89.829758
6,5602,0.002047,0.001730,0.000317,72.925774
6,5603,0.002105,0.001781,0.000324,83.502632
6,5604,0.001989,0.001669,0.000320,82.469765
6,5605,0.001309,0.001082,0.000227,68.431122
6,5606,0.002128,0.001851,0.000277,84.765121
6,5607,0.002674,0.002241,0.000433,88.825546
6,5608,0.002500,0.002235,0.000265,76.243118
6,5609,0.001918,0.001683,0.000235,81.355270
6,5610,0.002137,0.001871,0.000267,79.051804
6,5611,0.001666,0.001399,0.000268,81.004913
6,5612,0.002284,0.001934,0.000350,77.252869
6,5613,0.001794,0.001510,0.000284,61.927250
6,5614,0.002101,0.001732,0.000369,86.305756
6,5615,0.001948,0.001627,0.000321,84.518402
6,5616,0.001789,0.001494,0.000295,84.347420
6,5617,0.002380,0.001947,0.000433,91.988640
6,5618,0.001551,0.001271,0.000280,81.188400
6,5619,0.001612,0.001327,0.000285,78.069267
6,5620,0.001750,0.001470,0.000280,87.731064
6,5621,0.001854,0.001515,0.000339,75.107872
6,5622,0.001699,0.001394,0.000305,70.089836
6,5623,0.001840,0.001519,0.000321,67.031616
6,5624,0.001808,0.001445,0.000363,58.787502
6,5625,0.001838,0.001512,0.000326,82.314110
6,5626,0.001982,0.001623,0.000359,76.078102
6,5627,0.002043,0.001662,0.000380,79.341263
6,5628,0.002307,0.001920,0.000387,84.727013
6,5629,0.001912,0.001575,0.000338,86.914825
6,5630,0.002499,0.002078,0.000421,84.673752
6,5631,0.001774,0.001461,0.000314,76.899124
6,5632,0.002017,0.001676,0.000341,87.949753
6,5633,0.001445,0.001201,0.000245,74.929901
6,5634,0.001791,0.001499,0.000292,84.047981
6,5635,0.001473,0.001284,0.000189,71.612305
6,5636,0.001417,0.001203,0.000214,76.052055
6,5637,0.002447,0.001990,0.000456,89.521057
6,5638,0.002199,0.001895,0.000304,91.452309
6,5639,0.002592,0.002226,0.000366,90.337090
6,5640,0.001473,0.001223,0.000250,78.385544
6,5641,0.001758,0.001465,0.000293,78.214653
6,5642,0.001758,0.001455,0.000303,85.679855
6,5643,0.001735,0.001461,0.000274,80.201599
6,5644,0.001661,0.001416,0.000245,83.999023
6,5645,0.001435,0.001213,0.000222,74.680580
6,5646,0.001924,0.001642,0.000281,71.421471
6,5647,0.001532,0.001297,0.000235,81.847763
6,5648,0.001979,0.001609,0.000370,71.668434
6,5649,0.001676,0.001433,0.000243,84.205154
6,5650,0.001487,0.001259,0.000228,70.414772
6,5651,0.001975,0.001668,0.000307,87.061539
6,5652,0.002444,0.002052,0.000392,87.685104
6,5653,0.001711,0.001444,0.000267,80.192955
6,5654,0.001517,0.001274,0.000243,63.585152
6,5655,0.002170,0.001761,0.000409,76.672852
6,5656,0.002040,0.001677,0.000363,90.920013
6,5657,0.001564,0.001343,0.000222,81.057037
6,5658,0.001731,0.001421,0.000311,64.131485
6,5659,0.003118,0.002774,0.000344,92.337532
6,5660,0.002192,0.001908,0.000283,80.660522
6,5661,0.002109,0.001828,0.000281,77.844177
6,5662,0.002097,0.001773,0.000325,88.155739
6,5663,0.002004,0.001750,0.000254,86.703094
6,5664,0.002263,0.001915,0.000348,90.355019
6,5665,0.002197,0.001857,0.000340,90.740456
6,5666,0.002315,0.001963,0.000352,87.162262
6,5667,0.002437,0.002085,0.000352,60.869816
6,5668,0.002309,0.002064,0.000244,78.233307
6,5669,0.002771,0.002388,0.000383,76.560509
6,5670,0.002201,0.001858,0.000343,87.949081
6,5671,0.002572,0.002290,0.000282,84.168785
6,5672,0.001927,0.001616,0.000311,87.166222
6,5673,0.003105,0.002679,0.000427,86.092880
6,5674,0.002199,0.001798,0.000401,70.782181
6,5675,0.002224,0.001951,0.000273,74.387009
6,5676,0.002509,0.002116,0.000393,82.907578
6,5677,0.002374,0.001976,0.000398,76.299995
6,5678,0.002534,0.002100,0.000434,83.703026
6,5679,0.001986,0.001654,0.000332,82.561050
6,5680,0.002587,0.002109,0.000478,82.817421
6,5681,0.002567,0.002138,0.000429,85.047638
6,5682,0.002185,0.001863,0.000323,79.753914
6,5683,0.002613,0.002159,0.000455,85.592804
6,5684,0.001740,0.001434,0.000305,76.443047
6,5685,0.002337,0.001894,0.000444,87.770317
6,5686,0.002173,0.001804,0.000369,81.739334
6,5687,0.001989,0.001683,0.000306,90.033012
6,5688,0.001645,0.001334,0.000311,75.305717
6,5689,0.001915,0.001619,0.000296,86.560875
6,5690,0.001491,0.001231,0.000260,70.580170
6,5691,0.001751,0.001507,0.000244,83.586601
6,5692,0.002365,0.001983,0.000383,89.616516
6,5693,0.001433,0.001172,0.000261,60.837811
6,5694,0.002201,0.001844,0.000357,89.781151
6,5695,0.001709,0.001383,0.000326,65.250839
6,5696,0.002142,0.001728,0.000414,75.906052
6,5697,0.002205,0.001842,0.000363,88.300629
6,5698,0.001951,0.001579,0.000372,76.875587
6,5699,0.001555,0.001288,0.000267,72.700333
6,5700,0.001997,0.001691,0.000306,88.506676
6,5701,0.001699,0.001449,0.000250,85.420822
6,5702,0.002583,0.002144,0.000439,88.385849
6,5703,0.002299,0.001889,0.000410,78.199814
6,5704,0.001504,0.001225,0.000279,76.620255
6,5705,0.001557,0.001271,0.000286,75.980644
6,5706,0.002119,0.001742,0.000377,81.693588
6,5707,0.001912,0.001592,0.000320,77.092537
6,5708,0.002009,0.001671,0.000337,82.637299
6,5709,0.001499,0.001270,0.000229,80.423256
6,5710,0.002139,0.001753,0.000386,85.107880
6,5711,0.001777,0.001506,0.000271,69.822838
6,5712,0.001614,0.001355,0.000260,69.071014
6,5713,0.001586,0.001336,0.000250,84.200577
6,5714,0.001998,0.001671,0.000328,73.391266
6,5715,0.001599,0.001298,0.000301,66.753067
6,5716,0.002033,0.001731,0.000302,87.442062
6,5717,0.001896,0.001603,0.000293,76.589355
6,5718,0.001572,0.001292,0.000280,78.197128
6,5719,0.001825,0.001469,0.000356,79.542404
6,5720,0.001983,0.001656,0.000327,83.232231
6,5721,0.001968,0.001626,0.000342,69.808365
6,5722,0.001791,0.001451,0.000340,57.475140
6,5723,0.002130,0.001825,0.000306,77.272469
6,5724,0.001442,0.001208,0.000234,80.432228
6,5725,0.001893,0.001583,0.000311,77.712334
6,5726,0.001993,0.001683,0.000310,80.055183
6,5727,0.001615,0.001368,0.000248,70.903519
6,5728,0.002041,0.001713,0.000329,76.626686
6,5729,0.001666,0.001413,0.000253,83.200882
6,5730,0.001591,0.001365,0.000226,82.782799
6,5731,0.001962,0.001634,0.000328,88.347252
6,5732,0.001835,0.001510,0.000325,84.684326
6,5733,0.002358,0.001956,0.000403,91.210175
6,5734,0.001917,0.001644,0.000273,88.553276
6,5735,0.001531,0.001259,0.000272,64.694847
6,5736,0.002003,0.001667,0.000336,86.311760
6,5737,0.002044,0.001735,0.000309,89.678970
6,5738,0.002142,0.001749,0.000393,77.856468
6,5739,0.001956,0.001636,0.000320,92.270592
6,5740,0.002194,0.001806,0.000388,84.198532
6,5741,0.001323,0.001112,0.000210,79.156250
6,5742,0.001991,0.001660,0.000331,75.734070
6,5743,0.001236,0.001040,0.000196,63.829941
6,5744,0.001588,0.001308,0.000280,71.420311
6,5745,0.001711,0.001392,0.000320,70.414505
6,5746,0.001604,0.001332,0.000272,83.498970
6,5747,0.001669,0.001351,0.000318,70.709854
6,5748,0.001887,0.001574,0.000313,84.985329
6,5749,0.001864,0.001561,0.000303,89.644302
6,5750,0.001709,0.001429,0.000280,77.568176
6,5751,0.001540,0.001270,0.000270,76.324928
6,5752,0.002398,0.001986,0.000412,85.824448
6,5753,0.002267,0.001852,0.000415,87.552208
6,5754,0.002035,0.001688,0.000347,70.854004
6,5755,0.001655,0.001396,0.000259,83.669914
6,5756,0.001767,0.001465,0.000302,81.884972
6,5757,0.002217,0.001881,0.000336,92.284454
6,5758,0.001786,0.001534,0.000253,87.255836
6,5759,0.001540,0.001289,0.000251,78.863289
6,5760,0.001705,0.001381,0.000324,77.362869
6,5761,0.001541,0.001283,0.000258,73.873444
6,5762,0.001865,0.001593,0.000272,85.416176
6,5763,0.001875,0.001553,0.000323,76.111626
6,5764,0.002114,0.001746,0.000368,88.636551
6,5765,0.001771,0.001485,0.000286,87.690918
6,5766,0.001528,0.001307,0.000221,81.234406
6,5767,0.002565,0.002150,0.000415,92.315872
6,5768,0.001553,0.001353,0.000200,79.567856
6,5769,0.001480,0.001275,0.000204,76.135727
6,5770,0.002860,0.002358,0.000502,84.502609
6,5771,0.002694,0.002318,0.000376,91.596901
6,5772,0.001452,0.001242,0.000210,75.502975
6,5773,0.002213,0.001913,0.000300,91.018959
6,5774,0.001527,0.001273,0.000255,61.637192
6,5775,0.002348,0.002023,0.000325,73.629799
6,5776,0.001835,0.001576,0.000259,76.949852
6,5777,0.002552,0.002189,0.000364,88.722763
6,5778,0.002492,0.002141,0.000351,74.744667
6,5779,0.001936,0.001626,0.000311,85.447952
6,5780,0.002178,0.001946,0.000232,79.136246
6,5781,0.001713,0.001497,0.000216,76.620476
6,5782,0.002324,0.002043,0.000281,86.371216
6,5783,0.002438,0.001977,0.000461,76.173637
6,5784,0.002241,0.001914,0.000328,77.547829
6,5785,0.001728,0.001423,0.000305,70.956558
6,5786,0.002467,0.002052,0.000415,90.835258
6,5787,0.002564,0.002234,0.000329,86.810410
6,5788,0.002081,0.001750,0.000331,76.452888
6,5789,0.002103,0.001788,0.000315,58.371277
6,5790,0.002555,0.002216,0.000339,63.522964
6,5791,0.002387,0.002037,0.000350,75.591591
6,5792,0.002316,0.002035,0.000280,68.161636
6,5793,0.002621,0.002241,0.000381,89.622932
6,5794,0.002757,0.002343,0.000414,92.493797
6,5795,0.001890,0.001671,0.000218,79.931145
6,5796,0.002168,0.001821,0.000347,79.546844
6,5797,0.002447,0.002083,0.000364,89.242279
6,5798,0.002219,0.001842,0.000377,75.057816
6,5799,0.002074,0.001778,0.000295,79.429955
6,5800,0.002127,0.001780,0.000346,84.721970
6,5801,0.002005,0.001680,0.000325,85.146080
6,5802,0.002317,0.001929,0.000388,78.369812
6,5803,0.002344,0.002037,0.000308,86.028656
6,5804,0.002038,0.001717,0.000321,80.752342
6,5805,0.002278,0.001933,0.000345,47.949169
6,5806,0.001682,0.001407,0.000275,63.786003
6,5807,0.002489,0.002145,0.000343,80.033127
6,5808,0.002396,0.002018,0.000378,80.817986
6,5809,0.002612,0.002229,0.000383,78.503708
6,5810,0.002262,0.001902,0.000360,77.174736
6,5811,0.002324,0.001929,0.000395,85.030159
6,5812,0.002573,0.002194,0.000379,92.515411
6,5813,0.001849,0.001576,0.000273,82.621346
6,5814,0.002073,0.001804,0.000269,60.553257
6,5815,0.002046,0.001713,0.000333,66.304123
6,5816,0.002954,0.002454,0.000500,78.372879
6,5817,0.001450,0.001233,0.000216,74.427666
6,5818,0.003129,0.002656,0.000474,89.660378
6,5819,0.001894,0.001582,0.000313,79.196869
6,5820,0.001799,0.001529,0.000270,70.084152
6,5821,0.002404,0.001990,0.000414,75.833191
6,5822,0.001795,0.001474,0.000320,85.174095
6,5823,0.002280,0.001971,0.000309,88.482544
6,5824,0.001875,0.001596,0.000278,87.289047
6,5825,0.001746,0.001433,0.000313,69.720001
6,5826,0.002205,0.001817,0.000388,88.217804
6,5827,0.001995,0.001683,0.000313,79.733719
6,5828,0.002477,0.002076,0.000400,82.467720
6,5829,0.002096,0.001756,0.000340,70.071060
6,5830,0.001719,0.001429,0.000289,83.086143
6,5831,0.001711,0.001437,0.000274,75.192978
6,5832,0.001891,0.001568,0.000323,82.567741
6,5833,0.002014,0.001687,0.000328,90.721283
6,5834,0.001403,0.001156,0.000246,70.721489
6,5835,0.002226,0.001844,0.000382,84.556580
6,5836,0.001715,0.001416,0.000298,79.791039
6,5837,0.001929,0.001613,0.000316,82.276512
6,5838,0.001685,0.001412,0.000273,76.407585
6,5839,0.001921,0.001602,0.000319,78.275543
6,5840,0.001994,0.001664,0.000331,85.278496
6,5841,0.002008,0.001642,0.000366,69.027023
6,5842,0.001690,0.001452,0.000238,85.047073
6,5843,0.002167,0.001821,0.000346,85.935593
6,5844,0.001488,0.001230,0.000258,65.677238
6,5845,0.001706,0.001415,0.000291,83.352097
6,5846,0.001698,0.001430,0.000268,83.648209
6,5847,0.001627,0.001324,0.000304,73.468445
6,5848,0.001777,0.001427,0.000350,83.968590
6,5849,0.001943,0.001613,0.000330,71.312302
6,5850,0.001830,0.001525,0.000305,86.785446
6,5851,0.002085,0.001742,0.000343,83.172600
6,5852,0.002027,0.001715,0.000312,93.086159
6,5853,0.001419,0.001192,0.000227,75.355576
6,5854,0.001427,0.001196,0.000231,69.534317
6,5855,0.001663,0.001360,0.000304,71.769554
6,5856,0.001948,0.001615,0.000333,85.121521
6,5857,0.002067,0.001689,0.000379,88.590454
6,5858,0.001522,0.001283,0.000239,78.832161
6,5859,0.002255,0.001894,0.000361,93.353653
6,5860,0.002026,0.001687,0.000339,86.727448
6,5861,0.002453,0.002033,0.000420,85.027611
6,5862,0.002086,0.001749,0.000337,85.893143
6,5863,0.001566,0.001345,0.000221,80.152809
6,5864,0.001506,0.001262,0.000244,78.751534
6,5865,0.001971,0.001657,0.000314,80.492424
6,5866,0.002401,0.002014,0.000387,93.043381
6,5867,0.002017,0.001665,0.000352,79.585274
6,5868,0.001742,0.001427,0.000314,75.663933
6,5869,0.001928,0.001605,0.000322,80.364296
6,5870,0.001405,0.001184,0.000220,81.132484
6,5871,0.002300,0.001935,0.000365,90.032410
6,5872,0.002233,0.001885,0.000348,88.750435
6,5873,0.001393,0.001179,0.000214,66.367882
6,5874,0.001743,0.001453,0.000289,77.283081
6,5875,0.001517,0.001269,0.000248,67.901016
6,5876,0.001751,0.001474,0.000277,85.571213
6,5877,0.001991,0.001640,0.000351,78.866035
6,5878,0.001959,0.001640,0.000319,87.015846
6,5879,0.001929,0.001627,0.000302,80.574409
6,5880,0.002249,0.001903,0.000346,87.558510
6,5881,0.001989,0.001645,0.000344,69.538696
6,5882,0.001724,0.001469,0.000254,87.328590
6,5883,0.002401,0.002005,0.000396,86.283157
6,5884,0.001307,0.001070,0.000238,50.257511
6,5885,0.001687,0.001433,0.000254,76.625809
6,5886,0.002187,0.001868,0.000319,89.571236
6,5887,0.002246,0.001969,0.000277,89.422295
6,5888,0.001794,0.001557,0.000236,83.813225
6,5889,0.002091,0.001793,0.000298,83.738602
6,5890,0.002420,0.002022,0.000398,88.082542
6,5891,0.001927,0.001640,0.000287,87.999962
6,5892,0.002193,0.001843,0.000350,76.630196
6,5893,0.001440,0.001212,0.000228,79.196342
6,5894,0.002084,0.001780,0.000304,72.288383
6,5895,0.001996,0.001660,0.000336,88.190086
6,5896,0.002318,0.002026,0.000292,89.004082
6,5897,0.001924,0.001626,0.000298,79.295197
6,5898,0.003110,0.002631,0.000479,94.851570
6,5899,0.002012,0.001667,0.000345,83.611481
6,5900,0.002055,0.001770,0.000285,88.158676
6,5901,0.001840,0.001544,0.000296,85.796700
6,5902,0.001658,0.001370,0.000288,62.305996
6,5903,0.002172,0.001870,0.000302,79.658440
6,5904,0.001862,0.001537,0.000326,77.156158
6,5905,0.001865,0.001579,0.000286,78.751602
6,5906,0.002092,0.001699,0.000393,64.756691
6,5907,0.002294,0.001917,0.000376,86.649239
6,5908,0.001281,0.001094,0.000188,68.464836
6,5909,0.001409,0.001196,0.000213,79.464470
6,5910,0.001645,0.001405,0.000240,80.445427
6,5911,0.001718,0.001427,0.000291,86.116730
6,5912,0.001834,0.001547,0.000287,83.627548
6,5913,0.001895,0.001574,0.000321,68.923119
6,5914,0.002407,0.001994,0.000413,74.258965
6,5915,0.001877,0.001577,0.000300,78.852989
6,5916,0.002108,0.001760,0.000347,90.212646
6,5917,0.001495,0.001258,0.000236,65.563408
6,5918,0.001592,0.001321,0.000272,64.388901
6,5919,0.001975,0.001648,0.000327,80.949196
6,5920,0.002223,0.001851,0.000373,90.239151
6,5921,0.001795,0.001494,0.000302,76.848869
6,5922,0.001506,0.001270,0.000236,83.646088
6,5923,0.001571,0.001394,0.000176,75.300339
6,5924,0.002390,0.001983,0.000407,79.788490
6,5925,0.001570,0.001355,0.000215,74.583282
6,5926,0.001877,0.001551,0.000325,89.229218
6,5927,0.001549,0.001304,0.000245,84.639153
6,5928,0.002567,0.002114,0.000453,95.126831
6,5929,0.002161,0.001814,0.000347,83.313553
6,5930,0.001377,0.001199,0.000179,78.435867
6,5931,0.002102,0.001785,0.000317,80.288612
6,5932,0.001193,0.001029,0.000163,72.885796
6,5933,0.001883,0.001550,0.000334,84.854500
6,5934,0.001877,0.001581,0.000297,84.170715
