Epoch,Global_Step,Time,LR,VAE_Total_Loss,Rec_Loss(L1),P_Loss(LPIPS),KL_Loss,G_Loss(Adv),D_Weight,D_Loss(Disc),Logits_Real,Logits_Fake
5,4769,2026-01-25 14:18:12,4.50e-06,7.346644,0.080684,0.281250,46456.882812,0.847656,8.1852,1.000000,-0.8555,-0.8477
5,4770,2026-01-25 14:18:15,4.50e-06,10.209207,0.104478,0.265625,46665.417969,0.843750,11.6059,0.765625,0.1416,-0.8438
5,4771,2026-01-25 14:18:19,4.50e-06,2.865094,0.072549,0.267578,46345.234375,0.882812,2.8076,1.007812,-0.8984,-0.8828
5,4772,2026-01-25 14:18:22,4.50e-06,1.695312,0.081287,0.267578,46190.367188,0.878906,1.4794,0.765625,-0.1011,-0.8789
5,4773,2026-01-25 14:18:25,4.50e-06,2.263305,0.076672,0.271484,46500.781250,0.941406,1.9850,1.007812,-0.9414,-0.9414
5,4774,2026-01-25 14:18:28,4.50e-06,2.443986,0.087284,0.257812,47669.800781,0.949219,2.1610,0.996094,-0.9414,-0.9492
5,4775,2026-01-25 14:18:31,4.50e-06,0.864011,0.063933,0.287109,46040.000000,0.921875,0.5065,1.007812,-0.9453,-0.9219
5,4776,2026-01-25 14:18:35,4.50e-06,1.738103,0.061626,0.269531,45793.335938,0.917969,1.4828,1.007812,-0.9297,-0.9180
5,4777,2026-01-25 14:18:38,4.50e-06,2.184052,0.059490,0.273438,47043.894531,0.906250,1.9907,1.000000,-0.9023,-0.9062
5,4778,2026-01-25 14:18:41,4.50e-06,1.129462,0.070197,0.269531,44887.929688,0.878906,0.8475,1.015625,-0.9141,-0.8789
5,4779,2026-01-25 14:18:44,4.50e-06,0.920460,0.076326,0.250000,49628.496094,0.828125,0.6575,1.023438,-0.8750,-0.8281
5,4780,2026-01-25 14:18:48,4.50e-06,0.532300,0.140462,0.267578,47970.308594,0.757812,0.1007,1.039062,-0.8320,-0.7578
5,4781,2026-01-25 14:18:51,4.50e-06,1.075828,0.108242,0.245117,48364.093750,0.816406,0.8257,0.867188,-0.5547,-0.8164
5,4782,2026-01-25 14:18:54,4.50e-06,4.021370,0.086846,0.257812,47820.785156,0.816406,4.4450,0.992188,-0.7969,-0.8164
5,4783,2026-01-25 14:18:57,4.50e-06,1.749197,0.075699,0.243164,47113.203125,0.832031,1.6625,0.984375,-0.8008,-0.8320
5,4784,2026-01-25 14:19:01,4.50e-06,2.017219,0.089898,0.257812,46974.585938,0.785156,2.0665,1.015625,-0.8125,-0.7852
5,4785,2026-01-25 14:19:04,4.50e-06,1.287797,0.092331,0.287109,46024.914062,0.757812,1.1379,1.023438,-0.8086,-0.7578
5,4786,2026-01-25 14:19:07,4.50e-06,3.518185,0.066845,0.265625,43515.070312,0.808594,3.8860,0.769531,0.0598,-0.8086
5,4787,2026-01-25 14:19:10,4.50e-06,1.850844,0.068128,0.302734,40802.226562,0.878906,1.6375,0.816406,-0.5078,-0.8789
5,4788,2026-01-25 14:19:14,4.50e-06,20.386696,0.124976,0.275391,45982.871094,0.933594,21.3587,1.015625,-0.9609,-0.9336
5,4789,2026-01-25 14:19:17,4.50e-06,4.357926,0.056654,0.279297,41604.523438,0.953125,4.1761,1.007812,-0.9688,-0.9531
5,4790,2026-01-25 14:19:20,4.50e-06,6.364210,0.058271,0.285156,42789.070312,0.945312,6.3238,1.007812,-0.9609,-0.9453
5,4791,2026-01-25 14:19:23,4.50e-06,6.422038,0.102549,0.261719,43658.351562,0.925781,6.4963,0.515625,0.9023,-0.9258
5,4792,2026-01-25 14:19:27,4.50e-06,2.736310,0.093641,0.308594,42135.875000,1.054688,2.1731,1.031250,-1.0547,-1.0547
5,4793,2026-01-25 14:19:30,4.50e-06,8.197131,0.118501,0.275391,43664.554688,0.937500,8.2769,0.757812,0.0267,-0.9375
5,4794,2026-01-25 14:19:33,4.50e-06,7.190337,0.082771,0.257812,45394.070312,0.910156,7.4760,1.000000,-0.9062,-0.9102
5,4795,2026-01-25 14:19:36,4.50e-06,1.057921,0.085563,0.275391,42165.093750,0.882812,0.7417,0.757812,0.1953,-0.8828
5,4796,2026-01-25 14:19:40,4.50e-06,1.147256,0.063961,0.239258,45271.617188,0.929688,0.8592,0.902344,-0.7344,-0.9297
5,4797,2026-01-25 14:19:43,4.50e-06,1.233569,0.075937,0.243164,44789.125000,0.925781,0.9394,0.878906,-0.6797,-0.9258
5,4798,2026-01-25 14:19:46,4.50e-06,1.088003,0.054119,0.279297,46750.765625,0.902344,0.7844,1.000000,-0.9062,-0.9023
5,4799,2026-01-25 14:19:49,4.50e-06,0.380016,0.079335,0.255859,45750.531250,-0.035889,0.0259,1.000000,1.1562,0.0359
5,4800,2026-01-25 14:19:53,4.50e-06,0.394636,0.067741,0.263672,46557.136719,0.447266,0.0373,1.203125,-0.8438,-0.4473
5,4801,2026-01-25 14:19:56,4.50e-06,0.399178,0.082182,0.263672,48114.050781,0.273438,0.0191,1.085938,0.1562,-0.2734
5,4802,2026-01-25 14:19:59,4.50e-06,0.401071,0.089895,0.263672,45425.875000,0.128906,0.0161,1.203125,-0.5312,-0.1289
5,4803,2026-01-25 14:20:02,4.50e-06,0.620898,0.071697,0.271484,46585.929688,0.898438,0.2573,1.000000,-0.9023,-0.8984
5,4804,2026-01-25 14:20:06,4.50e-06,1.187238,0.061916,0.241211,48306.289062,0.875000,0.9552,0.988281,-0.8516,-0.8750
5,4805,2026-01-25 14:20:09,4.50e-06,4.424937,0.122682,0.294922,50635.437500,0.824219,4.8005,0.808594,-0.4395,-0.8242
5,4806,2026-01-25 14:20:12,4.50e-06,1.259147,0.073296,0.244141,50117.652344,0.812500,1.0973,0.984375,-0.7852,-0.8125
5,4807,2026-01-25 14:20:15,4.50e-06,1.786248,0.060628,0.255859,47692.660156,0.820312,1.7336,0.714844,-0.2314,-0.8203
5,4808,2026-01-25 14:20:19,4.50e-06,1.075515,0.061654,0.273438,44437.554688,0.859375,0.8099,0.980469,-0.8203,-0.8594
5,4809,2026-01-25 14:20:22,4.50e-06,1.796563,0.103676,0.326172,46066.421875,0.867188,1.5229,0.984375,-0.8320,-0.8672
5,4810,2026-01-25 14:20:25,4.50e-06,0.662237,0.099796,0.269531,47377.710938,0.652344,0.3764,0.851562,0.0830,-0.6523
5,4811,2026-01-25 14:20:28,4.50e-06,1.992385,0.111929,0.251953,45851.523438,0.804688,1.9668,0.867188,-0.5430,-0.8047
5,4812,2026-01-25 14:20:32,4.50e-06,0.935489,0.095201,0.271484,44076.242188,0.816406,0.6427,1.031250,-0.8828,-0.8164
5,4813,2026-01-25 14:20:35,4.50e-06,0.832783,0.157347,0.437500,47171.671875,0.738281,0.2584,1.078125,-0.8867,-0.7383
5,4814,2026-01-25 14:20:38,4.50e-06,0.779159,0.149372,0.292969,47632.531250,0.804688,0.3594,1.046875,-0.9102,-0.8047
5,4815,2026-01-25 14:20:41,4.50e-06,7.627344,0.137297,0.328125,44864.644531,0.882812,8.0618,0.765625,-0.0554,-0.8828
5,4816,2026-01-25 14:20:44,4.50e-06,6.710803,0.095382,0.330078,46904.257812,0.937500,6.6543,1.007812,-0.9453,-0.9375
5,4817,2026-01-25 14:20:48,4.50e-06,6.529892,0.053538,0.261719,46280.414062,0.871094,7.0812,1.007812,-0.8789,-0.8711
5,4818,2026-01-25 14:20:51,4.50e-06,2.226138,0.058425,0.277344,47373.515625,0.871094,2.1157,0.769531,-0.1621,-0.8711
5,4819,2026-01-25 14:20:54,4.50e-06,1.980791,0.059171,0.267578,45448.816406,0.906250,1.7750,0.667969,-0.2344,-0.9062
5,4820,2026-01-25 14:20:57,4.50e-06,12.517702,0.075935,0.271484,49232.015625,0.949219,12.7695,1.007812,-0.9688,-0.9492
5,4821,2026-01-25 14:21:01,4.50e-06,0.378129,0.070416,0.241211,48620.570312,0.511719,0.0349,0.976562,-0.0579,-0.5117
5,4822,2026-01-25 14:21:04,4.50e-06,0.401554,0.063064,0.249023,49646.265625,0.785156,0.0507,0.929688,-0.6406,-0.7852
5,4823,2026-01-25 14:21:07,4.50e-06,1.362561,0.065407,0.239258,49609.628906,0.925781,1.0891,1.000000,-0.9219,-0.9258
5,4824,2026-01-25 14:21:10,4.50e-06,0.448887,0.085989,0.269531,48256.281250,0.765625,0.0589,0.820312,0.1787,-0.7656
5,4825,2026-01-25 14:21:14,4.50e-06,0.519974,0.084413,0.257812,48986.203125,0.902344,0.1427,0.761719,0.1367,-0.9023
5,4826,2026-01-25 14:21:17,4.50e-06,3.524801,0.052130,0.267578,47711.257812,0.953125,3.3127,0.757812,-0.1387,-0.9531
5,4827,2026-01-25 14:21:20,4.50e-06,0.396538,0.050134,0.271484,47726.367188,0.644531,0.0422,0.898438,-0.2197,-0.6445
5,4828,2026-01-25 14:21:23,4.50e-06,1.800541,0.064507,0.257812,45953.316406,0.968750,1.4785,1.000000,-0.9648,-0.9688
5,4829,2026-01-25 14:21:27,4.50e-06,5.511901,0.060048,0.322266,48339.023438,0.867188,5.8595,1.007812,-0.8828,-0.8672
5,4830,2026-01-25 14:21:30,4.50e-06,8.694710,0.084847,0.316406,46628.281250,0.816406,10.1014,1.000000,-0.8203,-0.8164
5,4831,2026-01-25 14:21:33,4.50e-06,9.848610,0.116406,0.277344,46751.976562,0.820312,11.4689,0.769531,0.1719,-0.8203
5,4832,2026-01-25 14:21:36,4.50e-06,11.820601,0.089086,0.271484,45539.625000,0.863281,13.2222,1.007812,-0.8750,-0.8633
5,4833,2026-01-25 14:21:40,4.50e-06,5.769341,0.108829,0.291016,45009.503906,0.898438,5.9264,0.765625,0.0972,-0.8984
5,4834,2026-01-25 14:21:43,4.50e-06,4.745945,0.061231,0.255859,42029.570312,0.988281,4.4388,1.015625,-1.0078,-0.9883
5,4835,2026-01-25 14:21:46,4.50e-06,13.398841,0.056654,0.261719,46457.839844,0.941406,13.8453,1.007812,-0.9492,-0.9414
5,4836,2026-01-25 14:21:49,4.50e-06,16.999018,0.049876,0.291016,46487.953125,0.894531,18.5702,1.000000,-0.9023,-0.8945
5,4837,2026-01-25 14:21:53,4.50e-06,18.612066,0.066189,0.271484,48072.585938,0.882812,20.6457,1.000000,-0.8945,-0.8828
5,4838,2026-01-25 14:21:56,4.50e-06,10.846189,0.085115,0.300781,46067.476562,0.871094,11.9553,1.015625,-0.8984,-0.8711
5,4839,2026-01-25 14:21:59,4.50e-06,12.580865,0.085300,0.261719,46247.859375,0.867188,14.0542,0.773438,-0.3457,-0.8672
5,4840,2026-01-25 14:22:02,4.50e-06,26.366055,0.074202,0.273438,46553.523438,0.917969,28.2928,0.992188,-0.9023,-0.9180
5,4841,2026-01-25 14:22:06,4.50e-06,16.697639,0.110322,0.291016,44955.562500,0.941406,17.2628,0.687500,0.2793,-0.9414
5,4842,2026-01-25 14:22:09,4.50e-06,2.971065,0.073994,0.314453,47746.046875,0.964844,2.6272,1.007812,-0.9648,-0.9648
5,4843,2026-01-25 14:22:12,4.50e-06,7.358948,0.066900,0.287109,43905.097656,0.910156,7.6482,1.007812,-0.9297,-0.9102
5,4844,2026-01-25 14:22:15,4.50e-06,3.198508,0.102978,0.285156,44628.808594,0.878906,3.1468,0.753906,0.2061,-0.8789
5,4845,2026-01-25 14:22:19,4.50e-06,3.945048,0.072049,0.269531,43800.542969,0.937500,3.7970,0.761719,-0.0007,-0.9375
5,4846,2026-01-25 14:22:22,4.50e-06,2.864329,0.063951,0.257812,46678.542969,1.015625,2.4575,0.792969,-0.5430,-1.0156
5,4847,2026-01-25 14:22:25,4.50e-06,0.944114,0.065235,0.261719,48002.132812,0.886719,0.6419,0.937500,-0.7656,-0.8867
5,4848,2026-01-25 14:22:28,4.50e-06,0.479026,0.064310,0.294922,45656.710938,0.714844,0.1037,0.875000,-0.4492,-0.7148
5,4849,2026-01-25 14:22:32,4.50e-06,0.521809,0.150623,0.279297,48080.367188,0.707031,0.0620,1.078125,-0.8672,-0.7070
5,4850,2026-01-25 14:22:35,4.50e-06,0.381626,0.097968,0.253906,50045.972656,-0.613281,0.0331,1.664062,-0.7109,0.6133
5,4851,2026-01-25 14:22:38,4.50e-06,0.373812,0.085021,0.251953,48738.968750,-0.402344,0.0296,1.609375,-0.8164,0.4023
5,4852,2026-01-25 14:22:41,4.50e-06,0.406804,0.085318,0.300781,45327.179688,-1.125000,0.0219,1.718750,0.0432,1.1250
5,4853,2026-01-25 14:22:45,4.50e-06,0.415194,0.094880,0.267578,49530.367188,0.126953,0.0253,1.296875,-0.7266,-0.1270
5,4854,2026-01-25 14:22:48,4.50e-06,0.435773,0.104464,0.279297,46360.117188,0.367188,0.0154,1.156250,-0.6719,-0.3672
5,4855,2026-01-25 14:22:51,4.50e-06,0.808268,0.069383,0.287109,45612.292969,0.714844,0.5682,0.960938,-0.6406,-0.7148
5,4856,2026-01-25 14:22:54,4.50e-06,0.742556,0.084018,0.289062,44162.242188,0.675781,0.4814,0.757812,0.2061,-0.6758
5,4857,2026-01-25 14:22:58,4.50e-06,1.548966,0.054028,0.271484,43256.871094,0.585938,2.0142,0.980469,-0.5508,-0.5859
5,4858,2026-01-25 14:23:01,4.50e-06,1.125969,0.086364,0.294922,46753.222656,0.628906,1.1098,0.796875,-0.0559,-0.6289
5,4859,2026-01-25 14:23:04,4.50e-06,1.952353,0.113673,0.275391,46171.726562,0.625000,2.4274,0.828125,-0.2500,-0.6250
5,4860,2026-01-25 14:23:07,4.50e-06,0.987395,0.138992,0.287109,45832.269531,0.652344,0.7902,1.039062,-0.7305,-0.6523
5,4861,2026-01-25 14:23:11,4.50e-06,4.918037,0.110494,0.292969,44907.472656,0.734375,6.0864,1.015625,-0.7578,-0.7344
5,4862,2026-01-25 14:23:14,4.50e-06,9.987358,0.100947,0.308594,45620.171875,0.769531,12.3870,1.015625,-0.7969,-0.7695
5,4863,2026-01-25 14:23:17,4.50e-06,7.704057,0.136860,0.279297,44888.929688,0.769531,9.4122,1.015625,-0.8047,-0.7695
5,4864,2026-01-25 14:23:20,4.50e-06,4.883102,0.081152,0.302734,41686.566406,0.742188,6.0059,1.015625,-0.7695,-0.7422
5,4865,2026-01-25 14:23:24,4.50e-06,10.751688,0.083529,0.275391,42870.320312,0.757812,13.6576,1.023438,-0.7969,-0.7578
5,4866,2026-01-25 14:23:27,4.50e-06,1.264854,0.118153,0.312500,43606.796875,0.785156,1.0069,0.800781,-0.0430,-0.7852
5,4867,2026-01-25 14:23:30,4.50e-06,8.461534,0.103610,0.316406,44009.164062,0.835938,9.5671,1.007812,-0.8438,-0.8359
5,4868,2026-01-25 14:23:33,4.50e-06,0.897321,0.092721,0.283203,43135.085938,0.882812,0.5417,0.777344,-0.2061,-0.8828
5,4869,2026-01-25 14:23:37,4.50e-06,2.898141,0.085283,0.275391,44985.171875,0.953125,2.6151,0.996094,-0.9453,-0.9531
5,4870,2026-01-25 14:23:40,4.50e-06,2.245631,0.069948,0.245117,42520.578125,0.968750,1.9489,0.996094,-0.9570,-0.9688
5,4871,2026-01-25 14:23:43,4.50e-06,6.210488,0.079797,0.257812,48120.515625,0.890625,6.5401,0.988281,-0.8672,-0.8906
5,4872,2026-01-25 14:23:46,4.50e-06,9.867172,0.054093,0.261719,45472.515625,0.867188,10.9617,1.000000,-0.8633,-0.8672
5,4873,2026-01-25 14:23:50,4.50e-06,3.863751,0.071381,0.277344,45777.269531,0.820312,4.2292,1.000000,-0.8164,-0.8203
5,4874,2026-01-25 14:23:53,4.50e-06,3.990632,0.088602,0.279297,46094.968750,0.800781,4.4664,1.007812,-0.8203,-0.8008
5,4875,2026-01-25 14:23:56,4.50e-06,6.309848,0.086644,0.271484,48164.679688,0.773438,7.6329,1.015625,-0.8008,-0.7734
5,4876,2026-01-25 14:23:59,4.50e-06,4.685154,0.124216,0.287109,45704.585938,0.773438,5.4667,1.031250,-0.8320,-0.7734
5,4877,2026-01-25 14:24:03,4.50e-06,4.498030,0.134769,0.296875,45372.289062,0.777344,5.1728,1.023438,-0.8203,-0.7773
5,4878,2026-01-25 14:24:06,4.50e-06,0.952181,0.139195,0.314453,47814.429688,0.777344,0.5798,1.023438,-0.8320,-0.7773
5,4879,2026-01-25 14:24:09,4.50e-06,10.346904,0.119908,0.314453,45792.230469,0.847656,11.6400,1.000000,-0.8477,-0.8477
5,4880,2026-01-25 14:24:12,4.50e-06,3.167766,0.097414,0.277344,46204.238281,0.855469,3.2109,1.000000,-0.8555,-0.8555
5,4881,2026-01-25 14:24:15,4.50e-06,7.125647,0.089697,0.302734,46621.371094,0.902344,7.4103,1.000000,-0.9062,-0.9023
5,4882,2026-01-25 14:24:19,4.50e-06,6.013516,0.090219,0.255859,48379.906250,0.902344,6.2272,0.988281,-0.8789,-0.9023
5,4883,2026-01-25 14:24:22,4.50e-06,3.059335,0.061888,0.251953,48471.027344,0.910156,2.9633,1.000000,-0.9102,-0.9102
5,4884,2026-01-25 14:24:25,4.50e-06,2.231951,0.061382,0.273438,51228.898438,0.886719,2.0817,1.007812,-0.8945,-0.8867
5,4885,2026-01-25 14:24:28,4.50e-06,1.157972,0.073069,0.255859,46576.824219,0.796875,0.9819,1.015625,-0.8281,-0.7969
5,4886,2026-01-25 14:24:32,4.50e-06,2.003625,0.108446,0.253906,50244.339844,0.781250,2.0365,1.015625,-0.8242,-0.7812
5,4887,2026-01-25 14:24:35,4.50e-06,1.570940,0.105546,0.269531,50829.222656,0.750000,1.5267,1.015625,-0.7852,-0.7500
5,4888,2026-01-25 14:24:38,4.50e-06,2.422513,0.098810,0.245117,49748.445312,0.714844,2.8382,1.015625,-0.7383,-0.7148
5,4889,2026-01-25 14:24:41,4.50e-06,2.189369,0.095972,0.271484,50227.460938,0.699219,2.5338,1.000000,-0.7031,-0.6992
5,4890,2026-01-25 14:24:45,4.50e-06,2.072253,0.094506,0.259766,48657.882812,0.667969,2.4991,1.000000,-0.6680,-0.6680
5,4891,2026-01-25 14:24:48,4.50e-06,1.720761,0.080428,0.250000,48533.777344,0.632812,2.1204,0.992188,-0.6211,-0.6328
5,4892,2026-01-25 14:24:51,4.50e-06,0.787105,0.090185,0.289062,44693.429688,0.617188,0.5884,0.621094,0.5898,-0.6172
5,4893,2026-01-25 14:24:54,4.50e-06,1.804738,0.048475,0.255859,47880.984375,0.683594,2.1248,1.000000,-0.6914,-0.6836
5,4894,2026-01-25 14:24:58,4.50e-06,0.830442,0.105868,0.255859,47416.742188,0.746094,0.5647,0.792969,0.1543,-0.7461
5,4895,2026-01-25 14:25:01,4.50e-06,4.048485,0.066960,0.227539,50035.640625,0.839844,4.4103,1.015625,-0.8750,-0.8398
5,4896,2026-01-25 14:25:04,4.50e-06,7.299398,0.055828,0.255859,46415.652344,0.890625,7.7937,1.007812,-0.9180,-0.8906
5,4897,2026-01-25 14:25:07,4.50e-06,4.223226,0.090418,0.263672,47547.839844,0.929688,4.1106,1.023438,-0.9766,-0.9297
5,4898,2026-01-25 14:25:11,4.50e-06,17.145523,0.100253,0.314453,47093.703125,0.960938,17.3619,0.992188,-0.9414,-0.9609
5,4899,2026-01-25 14:25:14,4.50e-06,3.406112,0.072418,0.248047,46477.531250,0.910156,3.3392,1.000000,-0.9180,-0.9102
5,4900,2026-01-25 14:25:17,4.50e-06,4.461204,0.074175,0.298828,44754.578125,0.906250,4.4617,0.761719,-0.0226,-0.9062
5,4901,2026-01-25 14:25:20,4.50e-06,4.208773,0.056550,0.241211,46136.679688,0.976562,3.9576,1.000000,-0.9688,-0.9766
5,4902,2026-01-25 14:25:24,4.50e-06,1.941509,0.061059,0.291016,48177.605469,0.910156,1.6934,1.000000,-0.9102,-0.9102
5,4903,2026-01-25 14:25:27,4.50e-06,0.976061,0.067087,0.285156,46597.640625,0.875000,0.6597,0.542969,0.3711,-0.8750
5,4904,2026-01-25 14:25:30,4.50e-06,3.130262,0.068573,0.322266,49260.406250,0.957031,2.8109,1.007812,-0.9648,-0.9570
5,4905,2026-01-25 14:25:33,4.50e-06,1.086911,0.065403,0.277344,47228.144531,0.921875,0.7560,1.015625,-0.9492,-0.9219
5,4906,2026-01-25 14:25:37,4.50e-06,2.837874,0.092962,0.296875,46472.078125,0.886719,2.7084,1.007812,-0.8945,-0.8867
5,4907,2026-01-25 14:25:40,4.50e-06,5.123278,0.066463,0.267578,46142.484375,0.875000,5.4207,0.769531,-0.0344,-0.8750
5,4908,2026-01-25 14:25:43,4.50e-06,9.584209,0.083565,0.255859,48043.242188,0.894531,10.2811,1.000000,-0.8906,-0.8945
5,4909,2026-01-25 14:25:46,4.50e-06,3.260384,0.125738,0.279297,51031.214844,0.859375,3.2632,1.015625,-0.9023,-0.8594
5,4910,2026-01-25 14:25:50,4.50e-06,5.194137,0.150804,0.298828,49019.859375,0.882812,5.3188,0.796875,-0.4746,-0.8828
5,4911,2026-01-25 14:25:53,4.50e-06,7.821692,0.149194,0.304688,46694.074219,0.898438,8.1487,1.015625,-0.9180,-0.8984
5,4912,2026-01-25 14:25:56,4.50e-06,2.978514,0.168096,0.333984,45400.980469,0.882812,2.7537,0.843750,-0.5703,-0.8828
5,4913,2026-01-25 14:25:59,4.50e-06,7.955484,0.167548,0.382812,48717.468750,0.902344,8.1526,1.000000,-0.9062,-0.9023
5,4914,2026-01-25 14:26:02,4.50e-06,1.171754,0.190494,0.337891,46547.589844,0.847656,0.7041,0.781250,0.1738,-0.8477
5,4915,2026-01-25 14:26:06,4.50e-06,4.749851,0.166645,0.335938,48224.882812,0.949219,4.4237,0.964844,-0.8672,-0.9492
5,4916,2026-01-25 14:26:09,4.50e-06,0.607419,0.164434,0.365234,46161.546875,0.433594,0.0729,0.738281,0.7109,-0.4336
5,4917,2026-01-25 14:26:12,4.50e-06,2.480192,0.113989,0.253906,46182.539062,0.917969,2.2507,0.742188,-0.0776,-0.9180
5,4918,2026-01-25 14:26:15,4.50e-06,0.654435,0.190492,0.361328,48927.882812,0.535156,0.1003,1.234375,-0.9453,-0.5352
5,4919,2026-01-25 14:26:19,4.50e-06,0.898024,0.073368,0.257812,47608.492188,0.898438,0.5779,0.593750,0.0815,-0.8984
5,4920,2026-01-25 14:26:22,4.50e-06,0.384382,0.056715,0.273438,45577.230469,0.320312,0.0270,1.265625,-0.8633,-0.3203
5,4921,2026-01-25 14:26:25,4.50e-06,0.381349,0.085497,0.261719,43953.425781,-0.707031,0.0139,1.546875,-0.0752,0.7070
5,4922,2026-01-25 14:26:28,4.50e-06,0.371921,0.056843,0.267578,46796.765625,0.061035,0.0115,1.265625,-0.5938,-0.0610
5,4923,2026-01-25 14:26:32,4.50e-06,0.373387,0.068000,0.253906,46811.539062,0.267578,0.0175,1.046875,-0.1279,-0.2676
5,4924,2026-01-25 14:26:35,4.50e-06,0.684728,0.089244,0.302734,48744.851562,0.867188,0.2814,0.765625,-0.0544,-0.8672
5,4925,2026-01-25 14:26:38,4.50e-06,2.790445,0.104645,0.335938,50994.167969,0.921875,2.4937,0.996094,-0.8906,-0.9219
5,4926,2026-01-25 14:26:41,4.50e-06,1.593442,0.045254,0.253906,49660.238281,0.828125,1.5029,1.000000,-0.8320,-0.8281
5,4927,2026-01-25 14:26:45,4.50e-06,0.801150,0.039039,0.251953,44757.914062,0.773438,0.6017,0.980469,-0.7383,-0.7734
5,4928,2026-01-25 14:26:48,4.50e-06,2.574282,0.066344,0.259766,48586.781250,0.714844,3.0770,0.875000,-0.4609,-0.7148
5,4929,2026-01-25 14:26:51,4.50e-06,2.334790,0.063098,0.263672,44763.640625,0.710938,2.7615,0.820312,-0.3438,-0.7109
5,4930,2026-01-25 14:26:54,4.50e-06,6.858590,0.079811,0.265625,47740.777344,0.750000,8.6206,1.015625,-0.7773,-0.7500
5,4931,2026-01-25 14:26:58,4.50e-06,4.564143,0.069051,0.285156,44927.984375,0.757812,5.4961,1.031250,-0.8125,-0.7578
5,4932,2026-01-25 14:27:01,4.50e-06,3.126025,0.079181,0.289062,46511.003906,0.789062,3.4361,1.015625,-0.8320,-0.7891
5,4933,2026-01-25 14:27:04,4.50e-06,13.327115,0.078319,0.279297,47215.453125,0.796875,16.2162,1.015625,-0.8281,-0.7969
5,4934,2026-01-25 14:27:07,4.50e-06,1.404001,0.082118,0.291016,46054.816406,0.816406,1.2063,1.015625,-0.8398,-0.8164
5,4935,2026-01-25 14:27:11,4.50e-06,4.594013,0.097395,0.281250,45513.187500,0.832031,5.0117,0.789062,-0.3691,-0.8320
5,4936,2026-01-25 14:27:14,4.50e-06,12.748893,0.082812,0.265625,44507.734375,0.902344,13.6932,1.007812,-0.9219,-0.9023
5,4937,2026-01-25 14:27:17,4.50e-06,5.345893,0.082363,0.271484,46893.597656,0.941406,5.2529,1.007812,-0.9609,-0.9414
5,4938,2026-01-25 14:27:20,4.50e-06,4.544775,0.066543,0.281250,44577.335938,0.957031,4.3388,1.000000,-0.9570,-0.9570
5,4939,2026-01-25 14:27:24,4.50e-06,2.296913,0.073277,0.271484,45721.070312,0.960938,1.9839,1.007812,-0.9688,-0.9609
5,4940,2026-01-25 14:27:27,4.50e-06,2.634149,0.061348,0.261719,46424.679688,0.910156,2.4882,1.000000,-0.9141,-0.9102
5,4941,2026-01-25 14:27:30,4.50e-06,4.271031,0.081121,0.265625,46677.203125,0.886719,4.3730,0.906250,-0.6953,-0.8867
5,4942,2026-01-25 14:27:33,4.50e-06,2.435273,0.056737,0.246094,46321.101562,0.890625,2.3423,1.000000,-0.8945,-0.8906
5,4943,2026-01-25 14:27:37,4.50e-06,4.091332,0.062396,0.244141,49245.324219,0.871094,4.2883,0.996094,-0.8594,-0.8711
5,4944,2026-01-25 14:27:40,4.50e-06,7.555062,0.092544,0.283203,45860.492188,0.863281,8.2632,0.531250,0.9023,-0.8633
5,4945,2026-01-25 14:27:43,4.50e-06,17.185879,0.061513,0.251953,48481.703125,0.968750,17.3666,1.023438,-0.9766,-0.9688
5,4946,2026-01-25 14:27:46,4.50e-06,4.772749,0.065942,0.279297,45017.046875,0.902344,4.8568,0.843750,-0.5820,-0.9023
5,4947,2026-01-25 14:27:49,4.50e-06,2.959708,0.108489,0.328125,43940.710938,0.859375,2.8848,0.308594,1.7422,-0.8594
5,4948,2026-01-25 14:27:53,4.50e-06,3.188520,0.087814,0.275391,48706.261719,0.949219,2.9252,1.023438,-0.9805,-0.9492
5,4949,2026-01-25 14:27:56,4.50e-06,0.496323,0.095518,0.275391,48691.359375,0.867188,0.0885,0.816406,-0.0669,-0.8672
5,4950,2026-01-25 14:27:59,4.50e-06,2.386480,0.114145,0.277344,47100.359375,0.960938,2.0271,1.007812,-0.9766,-0.9609
5,4951,2026-01-25 14:28:02,4.50e-06,0.725819,0.136938,0.265625,49122.312500,0.890625,0.3078,1.015625,-0.9180,-0.8906
5,4952,2026-01-25 14:28:06,4.50e-06,0.405680,0.085975,0.245117,46676.859375,0.601562,0.0464,1.148438,-0.8945,-0.6016
5,4953,2026-01-25 14:28:09,4.50e-06,0.456865,0.094991,0.287109,47932.726562,0.519531,0.0516,0.746094,0.3027,-0.5195
5,4954,2026-01-25 14:28:12,4.50e-06,0.481436,0.060669,0.259766,46273.867188,0.933594,0.1229,0.738281,-0.2217,-0.9336
5,4955,2026-01-25 14:28:15,4.50e-06,0.587467,0.071234,0.259766,46321.585938,0.929688,0.2260,0.730469,-0.0247,-0.9297
5,4956,2026-01-25 14:28:19,4.50e-06,1.398322,0.054460,0.257812,46221.046875,0.906250,1.1474,0.972656,-0.8438,-0.9062
5,4957,2026-01-25 14:28:22,4.50e-06,4.587125,0.080267,0.296875,50912.679688,0.804688,5.1686,1.000000,-0.8047,-0.8047
5,4958,2026-01-25 14:28:25,4.50e-06,1.863397,0.067231,0.235352,45711.308594,0.832031,1.8210,0.875000,-0.5781,-0.8320
